layer,kv_head,readout_shape_score,readout_shape_score_median,peak_readout_shape_score,spiky_readout_score,internal_readout_share,memory_readout_share,current_readout_share,internal_topk_concentration,internal_top1_concentration,internal_top4_concentration,internal_top8_concentration,internal_peakiness,internal_peak_to_median,internal_log_peak_to_median,boundary_ratio,boundary_suppression,num_observations
5,1,0.31322537956358065,0.3116655364333919,0.14445162415391466,0.4608384776740563,0.6990030111085056,0.9278366464765316,0.07216334564638086,0.5786730380090699,0.06386539392901273,0.18369864532067443,0.28759180345157837,0.45178837738931177,94212.87985242667,10.732648130001731,0.25874056723003025,0.7412594327699698,80
5,2,0.31653622442183393,0.306813983122743,0.1525351508543897,0.602919109838441,0.6581761773835668,0.9479685621133942,0.052031436733882164,0.6425337817448569,0.09527706983387006,0.25143927103030694,0.36243890205541096,0.47701970897614954,110446.90871477674,10.96930322849115,0.31323107487800667,0.6867689251219933,80
5,3,0.358211821031582,0.33928180359196036,0.19423424917147997,1.0785454213536665,0.6220713548239891,0.9153942933752777,0.08460569282288277,0.7211446503251271,0.13290609884502108,0.3123511967390843,0.44252499768200204,0.515373750217259,715805.8973800782,12.135685159935408,0.3250136279415184,0.6749863720584817,80
6,0,0.318277126338796,0.284982774666944,0.20658940935941228,1.8504110663609588,0.5164898881798627,0.8288458228699437,0.17115417284096213,0.8086631252972463,0.2007479478325353,0.47976722542704087,0.6378190226192447,0.5931467914488167,715411574.1037652,12.81131926749419,0.38093934024211346,0.6190606597578865,80
6,1,0.2985039405980915,0.31360732499844235,0.13976721863178856,0.47925355834670763,0.6686223036023885,0.9227271374130369,0.07727286240276197,0.5963121022282096,0.07323765038493021,0.20476440212346786,0.3101234749114451,0.45839945040643215,79548.33656498912,10.670592911289813,0.28750760872030934,0.7124923912796907,80
6,2,0.26664305189362236,0.26948534359571596,0.1275063691491575,0.5905846123797976,0.5942577247888504,0.8195608228866643,0.1804391832851699,0.5983442301028716,0.09240185026836213,0.24334680167538894,0.3520356175424984,0.43261382877826693,367354015.1774056,10.527974440549341,0.29101972719921787,0.7089802728007821,80
6,3,0.312264813780735,0.293176649485663,0.17238227489258523,1.0666471235183363,0.6062514697790361,0.9047018323379825,0.09529817037791374,0.7058464041810028,0.13504707299566263,0.34301669414671593,0.477379709870794,0.4929198660887778,285711.6679419193,10.832056435848532,0.3387126579943339,0.6612873420056661,80
7,0,0.32849654244761395,0.338848892055978,0.1663872993704955,0.8750273886832083,0.6335553008151303,0.9565121253138834,0.04348787170389981,0.6901578200823051,0.09928754378751717,0.2791774353157946,0.40767467321937395,0.4920101538300514,26988792.518072367,12.708721392100893,0.3412974320610329,0.6587025679389671,80
7,1,0.3036738298896468,0.2940991320063874,0.15607492838237572,0.9686030210629507,0.6104509359269784,0.9325130461743552,0.06748694696561938,0.6829603682312331,0.11544483105731121,0.3134699675381346,0.4332916452154783,0.5000058516860009,162632091.20113975,12.876626765560749,0.35077438245256637,0.6492256175474336,80
7,2,0.24537952701787186,0.24093353684905916,0.10570239073405956,0.37784045928892196,0.6462004543256024,0.9088714544340002,0.09112854980921195,0.5245044131606504,0.06475436109691318,0.179430964346316,0.2697387753669992,0.4142633814364672,67165.44179114919,10.202450262406753,0.30349545978804643,0.6965045402119536,80
7,3,0.30237570885195697,0.3220499738581991,0.1373853566572662,0.5880296095503577,0.6617313133627165,0.9081989382860227,0.09180106311764658,0.6179707053647794,0.10386600039207897,0.24744647870749858,0.35698996475273886,0.45432646609842775,208220.2886691327,11.297007597107475,0.28073681551314067,0.7192631844868593,80
8,0,0.3095313315696567,0.324339468531488,0.14178955974094098,0.4822339359498112,0.638358536190104,0.840358232612599,0.15964177107861047,0.615447487292632,0.0730681800671292,0.2143113329262185,0.33004346953570074,0.45016238279640675,99366.55646865309,10.768231310520004,0.2631882663025018,0.7368117336974982,80
8,1,0.32721094359335434,0.3479897092321706,0.15683488856937822,0.7302262483902118,0.663816885409327,0.8801206375423571,0.11987935971217016,0.6289332546401278,0.08917596944855628,0.2289924508330869,0.3367443744286355,0.46700592171400784,2644146525.2762847,12.757998335136898,0.26647539643442286,0.7335246035655771,80
8,2,0.30029993514837017,0.277863021270025,0.1577819292137152,0.9690650437191358,0.5586801392572922,0.8476213048880197,0.1523787021428865,0.7063798926656154,0.13785298909323082,0.3290229404393271,0.4545179234657268,0.5058533877134324,1056591858.1534109,12.60412049756128,0.3368325677064773,0.6631674322935227,80
8,3,0.36364323531467907,0.3873531980117083,0.18680494375205164,0.8189300018744021,0.6383312860051016,0.9204433034783112,0.0795566984269668,0.7319111764773316,0.106295269288184,0.2930523377733024,0.43238464839156227,0.5145842995494604,84862951.17200106,12.224928354181843,0.3069428645714964,0.6930571354285037,80
9,0,0.3124606067393799,0.3163674328729948,0.1527133520175678,0.544630581195511,0.6205813420843189,0.8736345063404688,0.12636549602330027,0.6705253142021006,0.08490301101633525,0.23620551818228006,0.35626188136633397,0.48497924469411374,120806.85203272334,10.895623476982566,0.3034986942780108,0.6965013057219892,80
9,1,0.29907567722466005,0.29513912423571,0.1435837362955437,0.5755652188184665,0.6282666988949992,0.906202102613598,0.09379790602859321,0.6303007439830728,0.09276623855135646,0.23105166740198252,0.3400845585210629,0.4615874920040369,139199.06448705372,10.99813225020816,0.32147958596201526,0.6785204140379848,80
9,2,0.24083289529338298,0.22619384726816555,0.1058264148607777,0.3378609357234554,0.6017530072845171,0.8628035676272992,0.13719641875642982,0.5581334238169802,0.07409166294330842,0.19469296506874278,0.290009795140957,0.4241449996829033,41260.83438894451,9.963617957770598,0.32125541659159074,0.6787445834084093,80
9,3,0.32322063029101905,0.33966239679182875,0.15616835789190556,0.6237691528830446,0.6470897804949426,0.8887988274564489,0.11120118738059619,0.6574464698999302,0.08761646879162108,0.23538846658277385,0.354135432842813,0.47984157502651215,430931.19589179044,11.830084882248247,0.2851679516971539,0.7148320483028461,80
10,0,0.2684626905351059,0.27224906217800304,0.12029898082541388,0.48957513054591323,0.5929206767563893,0.8090242968090189,0.19097570380827072,0.5694996881260035,0.07626998818024168,0.2199328931261501,0.32330442353157285,0.4150748819112778,96564.89628695273,10.129886440683563,0.2921076964245305,0.7078923035754695,80
10,1,0.32635022656230583,0.30295276163359014,0.16181196286274446,0.8211931576412743,0.6444540596602314,0.9207173521178106,0.07928265402618377,0.6572718378641973,0.1047037373308588,0.2676816991567993,0.38582139041306057,0.46990370750427246,789005662.6265239,12.361973945326133,0.32033569863616135,0.6796643013638386,80
10,2,0.31839753955715067,0.32838493986111394,0.1526829459192382,0.7707245473527331,0.645760545150339,0.8785391023934814,0.12146090635244984,0.6242254406177843,0.10422606622158523,0.2465269433289329,0.3565315152537102,0.4568778116255999,725082586.1866772,11.853390709668727,0.2933181217134852,0.7066818782865147,80
10,3,0.31131378297013834,0.2625054103418834,0.1697955501030378,1.172867781121179,0.6037606805021026,0.888265659491983,0.11173433050320795,0.6913750353039795,0.13390463701765742,0.353334405132036,0.4793448483101502,0.4891258362680674,2481238559.8392076,12.038142024862001,0.33933043290301135,0.6606695670969887,80
11,0,0.202294868358501,0.17342484614752451,0.08396405975813613,0.29967280006269936,0.5244739039609299,0.7176420130454847,0.28235799474481915,0.4972230121874756,0.06897639515078319,0.18175755256133275,0.26856461239262963,0.3768362071365118,84674.12592977253,9.440568079644635,0.29564569410297215,0.7043543058970279,80
11,1,0.2998700654383203,0.31272587713356137,0.1411751785283926,0.5798695835680483,0.6169227241401335,0.8846534157253633,0.11534658198383554,0.6302086832305636,0.09530026434748348,0.24814053330708408,0.3627574213211607,0.455058291554451,346606.8530182694,10.641743913274386,0.32840211891940846,0.6715978810805916,80
