video_idx,question_idx,chunk_idx,task,frame_start,frame_end,layer,kv_head,visual_start,pre_len,post_len,cached_kv_len,num_memory_tokens,num_boundary_tokens,num_internal_tokens,num_latest_tokens,top_k_eff,cov_int,cov_rand_int,cov_oracle_int,u_obs_int,boundary_ratio,future_mass_internal,selector_mass_internal,selector_mass_boundary,selector_mass_memory
0,1,1,Attribute Recognition,3,19,7,2,14,5493,27021,26924,5479,64,5415,21431,128,0.7560722893249656,0.026340797534562966,0.7602408814370967,0.9943199459918866,0.58718614933145,0.03230256214737892,0.05524861067533493,0.07858558744192123,0.13383419811725616
0,1,1,Attribute Recognition,3,19,7,3,14,5493,27021,26924,5479,64,5415,21431,128,0.7584616031744197,0.033294763012927664,0.7631900290781978,0.993521774801662,0.6531832262567228,0.052418023347854614,0.056691695004701614,0.10677126795053482,0.16346296668052673
0,1,1,Attribute Recognition,3,19,8,0,14,5493,27021,26924,5479,64,5415,21431,128,0.6861521238440897,0.023118791368811297,0.6930969817621149,0.9896342029955664,0.6194772691327507,0.06456980109214783,0.0804804116487503,0.1310192048549652,0.21149961650371552
0,1,1,Attribute Recognition,3,19,8,1,14,5493,27021,26924,5479,64,5415,21431,128,0.7112401377163893,0.027575391881391853,0.7210955182506469,0.9857893373811101,0.5501897130456221,0.03895830363035202,0.05915419012308121,0.07235501706600189,0.1315092146396637
0,1,1,Attribute Recognition,3,19,8,2,14,5493,27021,26924,5479,64,5415,21431,128,0.6599433718271001,0.031313467718671634,0.6758689731692114,0.9752921180434962,0.8287053520155269,0.004624375607818365,0.002001464366912842,0.009682876989245415,0.011684342287480831
0,1,1,Attribute Recognition,3,19,8,3,14,5493,27021,26924,5479,64,5415,21431,128,0.5296595783799739,0.019896919999662782,0.7620065507136432,0.6869101777983716,0.33379404335843016,0.08431534469127655,0.2384001612663269,0.11944738775491714,0.35784757137298584
0,1,1,Attribute Recognition,3,19,9,0,14,5493,27021,26924,5479,64,5415,21431,128,0.720407975249785,0.031873185265495714,0.7349249726558009,0.9793514536661919,0.6376659792574363,0.06753228604793549,0.09163517504930496,0.16126732528209686,0.2529025077819824
0,1,1,Attribute Recognition,3,19,9,1,14,5493,27021,26924,5479,64,5415,21431,128,0.7595957878296205,0.02046827346144403,0.7691019422305237,0.9873019945556003,0.676012509256241,0.04053274169564247,0.08861737698316574,0.18490362167358398,0.2735210061073303
0,1,1,Attribute Recognition,3,19,9,2,14,5493,27021,26924,5479,64,5415,21431,128,0.7723345874716212,0.023346497701485096,0.777836463655001,0.9927078206037911,0.6283403527573997,0.05464085191488266,0.08348681032657623,0.14114564657211304,0.22463247179985046
0,1,1,Attribute Recognition,3,19,9,3,14,5493,27021,26924,5479,64,5415,21431,128,0.7730234595314273,0.03402836163254531,0.778390659346713,0.9927895329562493,0.6289271088531275,0.09457595646381378,0.11333722621202469,0.19209395349025726,0.30543118715286255
0,1,1,Attribute Recognition,3,19,10,0,14,5493,27021,26924,5479,64,5415,21431,128,0.5640105960177713,0.02090638457578177,0.5719663115373719,0.9855628850305773,0.5455247739471161,0.06468966603279114,0.09819312393665314,0.11786513030529022,0.21605825424194336
0,1,1,Attribute Recognition,3,19,10,1,14,5493,27021,26924,5479,64,5415,21431,128,0.8373181817253451,0.022851437747953264,0.8470845844714466,0.9881509221196536,0.7355430286516675,0.014491166919469833,0.021532678976655006,0.05988956615328789,0.08142224699258804
0,1,1,Attribute Recognition,3,19,10,2,14,5493,27021,26924,5479,64,5415,21431,128,0.8359531510079716,0.015411668572987541,0.8404516957611581,0.9945474830239297,0.6588488871979683,0.03589111939072609,0.05506281927227974,0.10634017735719681,0.16140298545360565
0,1,1,Attribute Recognition,3,19,10,3,14,5493,27021,26924,5479,64,5415,21431,128,0.7571034885859256,0.02858965651213532,0.7636292436765154,0.9911218998193609,0.6351617827712759,0.004970082547515631,0.007280426565557718,0.012674791738390923,0.019955217838287354
0,1,1,Attribute Recognition,3,19,11,0,14,5493,27021,26924,5479,64,5415,21431,128,0.6738109954857276,0.027456221615862572,0.6787172121932662,0.9924665890026959,0.6220746542905738,0.01653451658785343,0.03539019823074341,0.05825316533446312,0.09364336729049683
0,1,1,Attribute Recognition,3,19,11,1,14,5493,27021,26924,5479,64,5415,21431,128,0.7332543716628547,0.022357403488219487,0.743207109674091,0.9861930470015948,0.5526256278000522,0.029316706582903862,0.10226129740476608,0.1263197660446167,0.22858108580112457
0,1,1,Attribute Recognition,3,19,11,2,14,5493,27021,26924,5479,64,5415,21431,128,0.6661700465087108,0.02529257702217058,0.6805406120381496,0.9780685103007345,0.46809582304430725,0.00408132653683424,0.00825895182788372,0.00726819084957242,0.015527143143117428
0,1,1,Attribute Recognition,3,19,11,3,14,5493,27021,26924,5479,64,5415,21431,128,0.6909087729291606,0.019290618218620447,0.766977993456327,0.8982606594047673,0.48553998863078107,0.07391625642776489,0.14124347269535065,0.13330353796482086,0.2745469808578491
0,1,1,Attribute Recognition,3,19,12,0,14,5493,27021,26924,5479,64,5415,21431,128,0.8960697089856479,0.020962738984693186,0.8993335832974536,0.9962841727569457,0.8339500371965582,0.008997995406389236,0.020296696573495865,0.10193578898906708,0.12223248928785324
0,1,1,Attribute Recognition,3,19,12,1,14,5493,27021,26924,5479,64,5415,21431,128,0.699760745048246,0.022111587656415296,0.7138830618217983,0.9795852860345676,0.5480329179631511,0.03828756511211395,0.07806260883808136,0.0946548655629158,0.17271748185157776
0,1,1,Attribute Recognition,3,19,12,2,14,5493,27021,26924,5479,64,5415,21431,128,0.8731614323564144,0.020510717970979628,0.8753950655842229,0.9973872100535681,0.675801718088132,0.041376858949661255,0.08645616471767426,0.18022064864635468,0.26667681336402893
0,1,1,Attribute Recognition,3,19,12,3,14,5493,27021,26924,5479,64,5415,21431,128,0.6357911487549868,0.028672659605752302,0.7685394630385541,0.820578090990881,0.4969214099335031,0.03312725946307182,0.07680203020572662,0.07586204260587692,0.15266406536102295
0,1,1,Attribute Recognition,3,19,13,0,14,5493,27021,26924,5479,64,5415,21431,128,0.8502737408544786,0.027916161400119134,0.8565953601732428,0.9923714516677674,0.7653508580354468,0.01586039736866951,0.03963441401720047,0.1292748749256134,0.16890929639339447
0,1,1,Attribute Recognition,3,19,13,1,14,5493,27021,26924,5479,64,5415,21431,128,0.6590889774273355,0.019477214389133263,0.6800634167803907,0.9682487474335704,0.5616011203377382,0.012415316887199879,0.030661340802907944,0.039278022944927216,0.06993936002254486
0,1,1,Attribute Recognition,3,19,13,2,14,5493,27021,26924,5479,64,5415,21431,128,0.7817198651482783,0.019340216373282815,0.7952311072380895,0.9825861570874556,0.6293745055177563,0.037012360990047455,0.07474736124277115,0.1269315779209137,0.20167893171310425
0,1,1,Attribute Recognition,3,19,13,3,14,5493,27021,26924,5479,64,5415,21431,128,0.7267848008592248,0.031554782494759834,0.7324046432389877,0.9919813890313295,0.6587286049631771,0.02344413474202156,0.043872732669115067,0.08468398451805115,0.12855671346187592
0,1,1,Attribute Recognition,3,19,14,0,14,5493,27021,26924,5479,64,5415,21431,128,0.7511490303861519,0.030795506290152038,0.823656152043491,0.9085499803192341,0.39634020664926384,0.0700264722108841,0.319466769695282,0.20974978804588318,0.5292165279388428
0,1,1,Attribute Recognition,3,19,14,1,14,5493,27021,26924,5479,64,5415,21431,128,0.7019468532785993,0.027479162614722243,0.8359068018394509,0.8342956845338048,0.527304925003019,0.06870435178279877,0.1554219126701355,0.17337758839130402,0.3287994861602783
0,1,1,Attribute Recognition,3,19,14,2,14,5493,27021,26924,5479,64,5415,21431,128,0.8003390828600935,0.024649791995078583,0.8182938352032496,0.9773768196236257,0.6265500514553798,0.02758018486201763,0.06924312561750412,0.11617162823677063,0.18541476130485535
0,1,1,Attribute Recognition,3,19,14,3,14,5493,27021,26924,5479,64,5415,21431,128,0.8373910470011405,0.017259049354916355,0.8565073528788121,0.9772221095969074,0.6991487421801257,0.033498916774988174,0.06892669200897217,0.16017885506153107,0.22910554707050323
0,1,1,Attribute Recognition,3,19,15,0,14,5493,27021,26924,5479,64,5415,21431,128,0.7068799581910985,0.022345133866265063,0.7222984746169376,0.9779720796670799,0.6982907029594393,0.017017722129821777,0.027201423421502113,0.0629562959074974,0.09015771746635437
0,1,1,Attribute Recognition,3,19,15,1,14,5493,27021,26924,5479,64,5415,21431,128,0.7259279875402592,0.02165976665864033,0.7283304204426468,0.9966003499784236,0.6734964511934738,0.004919478204101324,0.014385062269866467,0.029672840610146523,0.044057901948690414
0,1,1,Attribute Recognition,3,19,15,2,14,5493,27021,26924,5479,64,5415,21431,128,0.7850394514428952,0.029063418324024686,0.8630720131561336,0.90643674154239,0.3874346873767307,0.08153883367776871,0.22342349588871002,0.1413106471300125,0.36473411321640015
0,1,1,Attribute Recognition,3,19,15,3,14,5493,27021,26924,5479,64,5415,21431,128,0.6933590285978515,0.02028874406321846,0.724238610711769,0.9561338334192904,0.7058883421570233,0.015902306884527206,0.04127923771739006,0.09907303750514984,0.1403522789478302
0,1,1,Attribute Recognition,3,19,16,0,14,5493,27021,26924,5479,64,5415,21431,128,0.8316539521845594,0.01951120478191408,0.854351427217271,0.9728121927720823,0.48737707470940017,0.06742524355649948,0.18324704468250275,0.1742224097251892,0.35746943950653076
0,1,1,Attribute Recognition,3,19,16,1,14,5493,27021,26924,5479,64,5415,21431,128,0.8858183426117512,0.027946432717972768,0.9014886140390022,0.9820612309705121,0.5381657269699415,0.07844607532024384,0.25782644748687744,0.300439715385437,0.5582661628723145
0,1,1,Attribute Recognition,3,19,16,2,14,5493,27021,26924,5479,64,5415,21431,128,0.7879763653792735,0.01764379796914251,0.8570916247751914,0.9176658069867106,0.6117942063737092,0.04718076065182686,0.10744976997375488,0.16933579742908478,0.27678555250167847
0,1,1,Attribute Recognition,3,19,16,3,14,5493,27021,26924,5479,64,5415,21431,128,0.8798339304099857,0.02534798568994438,0.8895118182495,0.9888008645168148,0.8333623756343735,0.008823897689580917,0.026704266667366028,0.13354918360710144,0.16025343537330627
0,1,1,Attribute Recognition,3,19,17,0,14,5493,27021,26924,5479,64,5415,21431,128,0.6890839125083358,0.022283258188398183,0.7153494446729632,0.9621024186754572,0.6651599709857684,0.0089466143399477,0.025149334222078323,0.04995915666222572,0.07510848343372345
0,1,1,Attribute Recognition,3,19,17,1,14,5493,27021,26924,5479,64,5415,21431,128,0.8196687096296889,0.02833032019180324,0.8393034521925654,0.9757886645203507,0.5491536787681365,0.04887052997946739,0.15430761873722076,0.18795448541641235,0.3422620892524719
0,1,1,Attribute Recognition,3,19,17,2,14,5493,27021,26924,5479,64,5415,21431,128,0.8141176211866873,0.02915226754973234,0.8467667865903704,0.9600677768749108,0.6005988118417747,0.06609678268432617,0.19841256737709045,0.2983625829219818,0.49677518010139465
0,1,1,Attribute Recognition,3,19,17,3,14,5493,27021,26924,5479,64,5415,21431,128,0.7245566247582295,0.018461601984084648,0.774708594122476,0.9336830825292031,0.497392754085834,0.026435894891619682,0.07641257345676422,0.07561980187892914,0.15203237533569336
0,1,1,Attribute Recognition,3,19,18,0,14,5493,27021,26924,5479,64,5415,21431,128,0.7657407689230703,0.020413189276610996,0.770064793511236,0.9942319544642679,0.7994421871077331,0.008265010081231594,0.012012295424938202,0.04788214713335037,0.05989444628357887
0,1,1,Attribute Recognition,3,19,18,1,14,5493,27021,26924,5479,64,5415,21431,128,0.8054964080690724,0.02073223938577229,0.8466073890582295,0.9502213124993385,0.7822912611220194,0.01315385289490223,0.03421451151371002,0.12294276058673859,0.1571572721004486
0,1,1,Attribute Recognition,3,19,18,2,14,5493,27021,26924,5479,64,5415,21431,128,0.7096624201764113,0.019408595804605164,0.7531733499987903,0.940701799078503,0.6023443382425143,0.028185615316033363,0.06579069048166275,0.09965570271015167,0.16544640064239502
0,1,1,Attribute Recognition,3,19,18,3,14,5493,27021,26924,5479,64,5415,21431,128,0.7248008273219035,0.018044533269291722,0.7433053918735646,0.9744856428785547,0.7665084394229873,0.014044352807104588,0.026724975556135178,0.08773303031921387,0.11445800960063934
0,1,1,Attribute Recognition,3,19,19,0,14,5493,27021,26924,5479,64,5415,21431,128,0.7621674122251347,0.019712715890557068,0.7769879981288862,0.9804290642354975,0.5745614802865757,0.06215056777000427,0.06952927261590958,0.0939003974199295,0.16342967748641968
0,1,1,Attribute Recognition,3,19,19,1,14,5493,27021,26924,5479,64,5415,21431,128,0.4846982726669367,0.02581564274275032,0.4921019431608309,0.9841220501476453,0.8994250130235104,0.0064336322247982025,0.005223947577178478,0.046716850250959396,0.05194079503417015
0,1,1,Attribute Recognition,3,19,19,2,14,5493,27021,26924,5479,64,5415,21431,128,0.7010502535116406,0.025971110474108553,0.8083182270613865,0.8628895393408893,0.4222375673948739,0.10903669148683548,0.31707763671875,0.23172515630722046,0.5488027930259705
0,1,1,Attribute Recognition,3,19,19,3,14,5493,27021,26924,5479,64,5415,21431,128,0.6796192409432192,0.024125706605676058,0.7083376912833952,0.9580269697341518,0.5068062881756132,0.06268709897994995,0.09873867779970169,0.10146394371986389,0.20020261406898499
0,1,1,Attribute Recognition,3,19,20,0,14,5493,27021,26924,5479,64,5415,21431,128,0.6557758308349324,0.027558594419496884,0.6651859780716044,0.9852419336450715,0.6810853336481952,0.016179027035832405,0.02108425833284855,0.04502827674150467,0.06611253321170807
0,1,1,Attribute Recognition,3,19,20,1,14,5493,27021,26924,5479,64,5415,21431,128,0.7175340847532133,0.023336641418458128,0.7685468181461086,0.9315458443981097,0.5077967823608729,0.08174438029527664,0.1494690179824829,0.1542043685913086,0.3036733865737915
0,1,1,Attribute Recognition,3,19,20,2,14,5493,27021,26924,5479,64,5415,21431,128,0.7514012083512853,0.01962892294991995,0.759642965306752,0.9888627019425107,0.3957399968184004,0.05570155754685402,0.10105235874652863,0.06618087738752365,0.16723322868347168
0,1,1,Attribute Recognition,3,19,20,3,14,5493,27021,26924,5479,64,5415,21431,128,0.751704431499507,0.021811332054986803,0.7605361242109507,0.9880446780638613,0.4143742086660848,0.05012022703886032,0.09955185651779175,0.07044041156768799,0.16999226808547974
0,1,1,Attribute Recognition,3,19,21,0,14,5493,27021,26924,5479,64,5415,21431,128,0.6927924035893493,0.02796168471035765,0.718917139637399,0.9621904192770714,0.4601832455616895,0.07940274477005005,0.10996855795383453,0.09374603629112244,0.20371457934379578
0,1,1,Attribute Recognition,3,19,21,1,14,5493,27021,26924,5479,64,5415,21431,128,0.7794777973086788,0.02138144998223399,0.7884197482332803,0.988342236696683,0.5064843458591761,0.04927017167210579,0.08249849826097488,0.0846664160490036,0.16716492176055908
0,1,1,Attribute Recognition,3,19,21,2,14,5493,27021,26924,5479,64,5415,21431,128,0.7174835917761565,0.02347194174396972,0.7371682359183216,0.9724187384692674,0.4499268730601284,0.026904046535491943,0.08958716690540314,0.07327693700790405,0.1628641039133072
0,1,1,Attribute Recognition,3,19,21,3,14,5493,27021,26924,5479,64,5415,21431,128,0.7541018216248473,0.022246371006689393,0.7749098999362457,0.9723540765394011,0.44280339615863523,0.08561547100543976,0.12669257819652557,0.10068242251873016,0.22737500071525574
0,1,1,Attribute Recognition,3,19,22,0,14,5493,27021,26924,5479,64,5415,21431,128,0.7617280059957839,0.025656014072768032,0.8139597802642088,0.9337415644711331,0.4263837997030756,0.11296282708644867,0.3830682933330536,0.28474462032318115,0.6678129434585571
0,1,1,Attribute Recognition,3,19,22,1,14,5493,27021,26924,5479,64,5415,21431,128,0.8033206432534259,0.027091486826138992,0.8161490796537786,0.9837420785023246,0.327666234719399,0.10121537744998932,0.23900620639324188,0.1164812296628952,0.3554874360561371
0,1,1,Attribute Recognition,3,19,22,2,14,5493,27021,26924,5479,64,5415,21431,128,0.7715415317341876,0.027952696029101946,0.7812097256560743,0.9871648142100158,0.417102001665477,0.09339394420385361,0.11502730846405029,0.08230963349342346,0.19733694195747375
0,1,1,Attribute Recognition,3,19,22,3,14,5493,27021,26924,5479,64,5415,21431,128,0.8183305526583082,0.021466372788243634,0.8483510800643533,0.9636944217944226,0.38824340976775673,0.10188949108123779,0.3263496160507202,0.20711356401443481,0.533463180065155
0,1,1,Attribute Recognition,3,19,23,0,14,5493,27021,26924,5479,64,5415,21431,128,0.7130346835412705,0.023881230911075153,0.7390992937307088,0.9635571141930529,0.4162117156290294,0.06468667089939117,0.09155618399381638,0.06527495384216309,0.15683113038539886
0,1,1,Attribute Recognition,3,19,23,1,14,5493,27021,26924,5479,64,5415,21431,128,0.8213216186649419,0.027426025787295943,0.8497642583812542,0.9654124804248014,0.3411205315172792,0.07787753641605377,0.25904780626296997,0.13411636650562286,0.39316415786743164
0,1,1,Attribute Recognition,3,19,23,2,14,5493,27021,26924,5479,64,5415,21431,128,0.8482073286677652,0.025300478868607142,0.8712417480215627,0.9727706636444929,0.4432301088527431,0.11076593399047852,0.23687051236629486,0.18856647610664368,0.42543697357177734
0,1,1,Attribute Recognition,3,19,23,3,14,5493,27021,26924,5479,64,5415,21431,128,0.619273164452602,0.02528849726730613,0.6277015236317472,0.9860090024430642,0.8183681003052752,0.010994784533977509,0.012342873960733414,0.05561252310872078,0.0679553896188736
0,1,1,Attribute Recognition,3,19,24,0,14,5493,27021,26924,5479,64,5415,21431,128,0.43627835592931064,0.025309567263676957,0.44230520211135127,0.9855469801614885,0.46517248297471686,0.0254750344902277,0.03163599967956543,0.027515782043337822,0.0591517835855484
0,1,1,Attribute Recognition,3,19,24,1,14,5493,27021,26924,5479,64,5415,21431,128,0.8184412023223021,0.018936937488836323,0.8379217688560148,0.9762137639323932,0.5735829300396382,0.05603683367371559,0.06496856361627579,0.08739064633846283,0.1523592174053192
0,1,1,Attribute Recognition,3,19,24,2,14,5493,27021,26924,5479,64,5415,21431,128,0.7429460327123036,0.0215837930167577,0.7632352180494454,0.9726432328540053,0.4276906172371486,0.04711056500673294,0.08450508117675781,0.06315121054649353,0.14765629172325134
0,1,1,Attribute Recognition,3,19,24,3,14,5493,27021,26924,5479,64,5415,21431,128,0.6225522580142759,0.0281616259423913,0.6862924422935817,0.9031496737478466,0.40389138220551735,0.08089625090360641,0.13938896358013153,0.09444250166416168,0.23383143544197083
0,1,1,Attribute Recognition,3,19,25,0,14,5493,27021,26924,5479,64,5415,21431,128,0.735079480673642,0.022312407401736626,0.7447370437557846,0.9866317362432858,0.6730781235943882,0.02581128105521202,0.0252833254635334,0.052054181694984436,0.07733750343322754
0,1,1,Attribute Recognition,3,19,25,1,14,5493,27021,26924,5479,64,5415,21431,128,0.8367181832417295,0.016999648151438663,0.8576596208604951,0.9750892890115178,0.4196978189799953,0.13139943778514862,0.2402886599302292,0.17378643155097961,0.4140751361846924
0,1,1,Attribute Recognition,3,19,25,2,14,5493,27021,26924,5479,64,5415,21431,128,0.740634790663161,0.026486002709428507,0.7450060134214843,0.9939163520929843,0.7369694984471378,0.014350499957799911,0.02201756462454796,0.06168973445892334,0.0837073102593422
0,1,1,Attribute Recognition,3,19,25,3,14,5493,27021,26924,5479,64,5415,21431,128,0.7836234872826116,0.028389998941720142,0.8042625525455124,0.973398897579236,0.4188254915312477,0.054538626223802567,0.11789198964834213,0.08495926856994629,0.20285123586654663
0,1,1,Attribute Recognition,3,19,26,0,14,5493,27021,26924,5479,64,5415,21431,128,0.7972682430467923,0.02500541635722531,0.8319590534976535,0.9570101566494567,0.46712898244179196,0.1097896546125412,0.20748409628868103,0.18188610672950745,0.3893702030181885
0,1,1,Attribute Recognition,3,19,26,1,14,5493,27021,26924,5479,64,5415,21431,128,0.8291905349393516,0.019795843233397708,0.8492989804891959,0.975758445450437,0.7094453432408804,0.047510478645563126,0.06483007222414017,0.15829509496688843,0.2231251448392868
0,1,1,Attribute Recognition,3,19,26,2,14,5493,27021,26924,5479,64,5415,21431,128,0.8030269116123455,0.02643226226125062,0.8385024010725693,0.9563147470080503,0.3729328651465521,0.09995884448289871,0.20903697609901428,0.12431962788105011,0.3333565890789032
