name,label,bin,x,mean_density
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),190,0.9525,1.086637140750619e-05
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),191,0.9575,1.0026216451868614e-05
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),192,0.9624999999999999,1.2229021649545757e-05
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),193,0.9674999999999999,1.1408421219779744e-05
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),194,0.9724999999999999,1.2887064388321181e-05
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),195,0.9774999999999999,1.2278370637172234e-05
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),196,0.9824999999999999,1.2834287645091536e-05
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),197,0.9874999999999999,1.2146296285209246e-05
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),198,0.9924999999999999,1.3864326060034468e-05
L0-KV3,L0-KV3 (spiky_readout_score=0.0108),199,0.9975,1.3888623925595311e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),0,0.0025,2.6557091587164905e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),1,0.0075,1.7478587194221162e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),2,0.0125,1.9343371117689196e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),3,0.017499999999999998,1.715658225163809e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),4,0.0225,5.706341705393113e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),5,0.0275,3.673295252935661e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),6,0.0325,2.8528293179468684e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),7,0.037500000000000006,1.7382405758326058e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),8,0.0425,1.7439625740475355e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),9,0.0475,1.2890812383505232e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),10,0.052500000000000005,1.3701925029506259e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),11,0.0575,1.1700334425768233e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),12,0.0625,1.4060205947836429e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),13,0.0675,1.4770427177219453e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),14,0.07250000000000001,1.5484911370679454e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),15,0.0775,1.5292610377010923e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),16,0.0825,1.706564353298745e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),17,0.08750000000000001,1.6180034175964204e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),18,0.0925,1.878385208848548e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),19,0.0975,1.5117115578634963e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),20,0.10250000000000001,2.2886891851417852e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),21,0.1075,1.6376522158420164e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),22,0.1125,1.6354451580420054e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),23,0.11750000000000001,3.08874244702955e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),24,0.1225,4.620285484894079e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),25,0.1275,2.3528810613372896e-05
L0-KV2,L0-KV2 (spiky_readout_score=0.0171),26,0.1325,1.806664551752744e-05
