layer,head,local_current_share,global_current_share,s_current_share,b_log_per_token_ratio,r_per_token_ratio,local_per_token_ratio,global_per_token_ratio,current_token_fraction,num_observations,b_quantile_class,s_threshold_class
15,7,0.6716479046679125,0.6671459493113727,0.6693969269896426,-0.23040171032231696,0.8710113432456139,0.8837667463756189,0.8595671388434201,0.718465934130704,82,current_oriented_top20,mixed
15,8,0.6085784032759143,0.6339454636341189,0.6212619334550166,-0.4378161560017136,0.9397654033004026,0.8680435333673547,1.0207955662797137,0.718465934130704,82,current_oriented_top20,mixed
15,9,0.6707231228398841,0.6607104652084228,0.6657167940241534,-0.20996185934720696,1.285778934497456,1.235651977178527,1.3494496342794198,0.718465934130704,82,current_oriented_top20,mixed
15,10,0.7514928019628292,0.7708949880992494,0.7611938950310393,0.2733899340954784,1.5135152373799097,1.4210304632419493,1.6153524038268299,0.718465934130704,82,current_oriented_top20,current_mass_gt75
15,11,0.5344468428776031,0.5122381561413044,0.5233424995094538,-0.8835108316836526,0.5719823656723683,0.5577394891439414,0.5990373656698843,0.718465934130704,82,mixed,mixed
15,12,0.7693093035642694,0.7695586217976198,0.7694339626809445,0.35261693449162174,1.7777350485977073,1.8085750028854464,1.751731317217757,0.718465934130704,82,current_oriented_top20,current_mass_gt75
15,13,0.7476626545554255,0.7448784002988804,0.7462705274271529,0.19738387856527131,1.533854464365736,1.5537664356028162,1.5165819442126809,0.718465934130704,82,current_oriented_top20,mixed
15,14,0.4699251511838378,0.4637637936123988,0.46684447239811827,-1.1400812517021028,0.3404283375626563,0.3459243300121005,0.33534206904289193,0.718465934130704,82,mixed,mixed
15,15,0.4375701861955771,0.4504752555725778,0.44402272088407746,-1.2354063298084772,0.3130395160964017,0.30507465742710155,0.3229499782730893,0.718465934130704,82,mixed,mixed
15,16,0.597656505863841,0.6078411395229945,0.6027488226934177,-0.539628228659621,0.6541727311085218,0.6389746258898479,0.6703777876569004,0.718465934130704,82,mixed,mixed
15,17,0.5813040635207805,0.5840331641275708,0.5826686138241757,-0.6406091811889757,0.5596899874065172,0.5548735860644317,0.5647962951078648,0.718465934130704,82,mixed,mixed
15,18,0.3718486233818822,0.39826023210657807,0.3850544277442301,-1.4963212396788454,0.24583740099810764,0.23360824603133082,0.2592171466932064,0.718465934130704,82,mixed,mixed
15,19,0.5666944601732057,0.5716803779870998,0.5691874190801527,-0.6849725780396492,0.5872705386075859,0.5905897143047031,0.5850618234494838,0.718465934130704,82,mixed,mixed
15,20,0.3691060578495991,0.3898977270667872,0.3795018924581932,-1.522218291850856,0.22756149546311485,0.21756319946995592,0.23926318600410365,0.718465934130704,82,mixed,mixed
15,21,0.6136013403898333,0.6359828679663379,0.6247921041780855,-0.43767557916837524,0.7388827748077094,0.6824255916403561,0.8151670134649044,0.718465934130704,82,current_oriented_top20,mixed
15,22,0.535466136001959,0.5357023960933452,0.5355842660476522,-0.8257559444420305,0.5278416567163708,0.5255952462917421,0.5308053935082947,0.718465934130704,82,mixed,mixed
15,23,0.5023466246884044,0.5033316884825869,0.5028391565854956,-0.9792269202048526,0.3906228401306493,0.3902106455913404,0.3912081554895494,0.718465934130704,82,mixed,mixed
15,24,0.5779119937158212,0.5609800130492304,0.5694460033825258,-0.694087061874486,0.5344632477851766,0.5562496714112235,0.5138642809739927,0.718465934130704,82,mixed,mixed
15,25,0.6462019505660709,0.6198420877136835,0.6330220191398772,-0.41227983073767926,0.690880605850803,0.7371186933866362,0.6479730875026889,0.718465934130704,82,current_oriented_top20,mixed
15,26,0.5434100691501688,0.5349084475963581,0.5391592583732634,-0.8266555241549399,0.48244185757917873,0.4944375578950091,0.47093427035866714,0.718465934130704,82,mixed,mixed
15,27,0.3561214141365958,0.3680327581014575,0.36207708611902667,-1.5862788914362178,0.22156762437445965,0.2171578954269246,0.22637489392626572,0.718465934130704,82,mixed,mixed
16,0,0.32305659508196316,0.35953118443125626,0.34129388975660974,-1.6901665552585787,0.19696440687381164,0.18153345348631458,0.2147324632217244,0.718465934130704,82,mixed,mixed
16,1,0.40577349257541867,0.42571099247874283,0.41574224252708075,-1.355981063145506,0.27862272304539926,0.26750556733913533,0.2920590453758472,0.718465934130704,82,mixed,mixed
16,2,0.4422057333697633,0.4149223065412626,0.42856401995551296,-1.294110846229449,0.3003997460083649,0.3192324036868607,0.2829045384395413,0.718465934130704,82,mixed,mixed
16,3,0.49730301793755555,0.4906886850551861,0.4939958514963708,-1.012998640107177,0.3924935122281461,0.40243099757084033,0.383540388105846,0.718465934130704,82,mixed,mixed
16,4,0.4406037711333938,0.4365425585064946,0.4385731648199442,-1.2564949325268957,0.3133715063612791,0.31244746104973115,0.315489505667512,0.718465934130704,82,mixed,mixed
16,5,0.5142681741314691,0.5210782921895748,0.5176732331605219,-0.916681631898218,0.434726441260583,0.4323575671126203,0.4378915383684926,0.718465934130704,82,mixed,mixed
16,6,0.42970360383936546,0.44523476827435376,0.4374691860568596,-1.2599512594558544,0.33367622402946917,0.32539627319428976,0.34299132445963415,0.718465934130704,82,mixed,mixed
16,7,0.4691723698704708,0.4276670988013105,0.4484197343358906,-1.2205638225064426,0.3183536946350295,0.3485990679118691,0.2916178330779075,0.718465934130704,82,mixed,mixed
16,8,0.6015974632123622,0.570546917617321,0.5860721904148416,-0.6126354565555062,0.6114290035453237,0.6658879794725557,0.5630222773406564,0.718465934130704,82,mixed,mixed
16,9,0.37422352384139845,0.33099558517882005,0.35260955451010934,-1.6527044694232198,0.20704735109693959,0.2344651300369239,0.18434492216967951,0.718465934130704,82,mixed,mixed
16,10,0.4842631936800189,0.5055665808116517,0.4949148872458353,-1.0175214578792025,0.38029603119325056,0.3646571398144815,0.3969688975229496,0.718465934130704,82,mixed,mixed
16,11,0.4845399394994829,0.504810573124304,0.49467525631189346,-1.0198679496440868,0.38359127591628545,0.3676525354385376,0.4005550949311838,0.718465934130704,82,mixed,mixed
16,12,0.41717243467162296,0.40486936689150044,0.41102090078156167,-1.3720641166546426,0.2744129709139594,0.2827604413032531,0.2680463347493148,0.718465934130704,82,mixed,mixed
16,13,0.3779979906976223,0.32931276674314236,0.3536553787203824,-1.6393079285010144,0.209509980094985,0.23589758066142474,0.1870988148559884,0.718465934130704,82,mixed,mixed
16,14,0.36943173953672737,0.3726646980134452,0.3710482187750863,-1.5551694170254817,0.2227062298849208,0.22097607956426896,0.22559346349501025,0.718465934130704,82,mixed,mixed
16,15,0.42848994510202876,0.41185329109430313,0.42017161809816594,-1.3287120240274395,0.292864983040352,0.30183749736809146,0.28508659851987184,0.718465934130704,82,mixed,mixed
16,16,0.4329746951598947,0.4444606098823431,0.4387176525211189,-1.249422152538544,0.3191853307386874,0.31356847140847177,0.32552602687259996,0.718465934130704,82,mixed,mixed
16,17,0.4670306155230941,0.4835188770439567,0.4752747462835254,-1.0974558957838136,0.36292500653999077,0.35263841472020957,0.37405206281237485,0.718465934130704,82,mixed,mixed
16,18,0.46563656155656025,0.46540654877700455,0.4655215551667824,-1.1359668745677831,0.3509680896399407,0.35081517133044027,0.35165100253936715,0.718465934130704,82,mixed,mixed
16,19,0.5352558524506849,0.5251405206395359,0.5301981865451103,-0.8653787365039257,0.4385591753660919,0.4489699009715057,0.4286202615717562,0.718465934130704,82,mixed,mixed
16,20,0.38485878728693573,0.391712389613797,0.3882855884503664,-1.4815755426156274,0.2492310288896057,0.24813595314214865,0.2516621532963543,0.718465934130704,82,mixed,mixed
16,21,0.6076773299676616,0.581744557019414,0.5947109434935378,-0.55136973352612,0.8276863133818454,0.8518029305993057,0.8075063159553016,0.718465934130704,82,mixed,mixed
16,22,0.44758871206786577,0.40120680189532476,0.42439775698159526,-1.3165056036589617,0.31045127273224304,0.3428341462844755,0.2820056749553215,0.718465934130704,82,mixed,mixed
16,23,0.368852815613514,0.4313912546125854,0.4001220351130497,-1.425083232237781,0.28879228625415376,0.24948957389811185,0.3354974110133764,0.718465934130704,82,mixed,mixed
16,24,0.6383445588190381,0.6015662705389465,0.6199554146789923,-0.462721098148131,0.6911575065485701,0.7641497457899699,0.6275056760485579,0.718465934130704,82,current_oriented_top20,mixed
16,25,0.6367952071311997,0.6123675373269291,0.6245813722290644,-0.42578494268864636,0.8489517103773964,0.8863614059802962,0.8140443952345267,0.718465934130704,82,current_oriented_top20,mixed
