region,bin,x,local_density,global_density
previous,169,-0.15250000000000008,5.25254084645813e-06,4.3933368549480586e-06
previous,170,-0.14750000000000008,5.167483010672074e-06,4.581029878882915e-06
previous,171,-0.14250000000000007,7.771431097450208e-06,7.156550996655557e-06
previous,172,-0.13750000000000007,7.1122525880135915e-06,6.485415914706822e-06
previous,173,-0.13250000000000006,7.637461850398308e-06,7.074435235281259e-06
previous,174,-0.12750000000000006,5.94047126570013e-06,5.341446991924177e-06
previous,175,-0.12250000000000005,4.978993172911413e-06,4.6076268031649364e-06
previous,176,-0.11750000000000005,6.560866573760721e-06,5.887939069338502e-06
previous,177,-0.11250000000000004,6.887864342052219e-06,6.170641375646824e-06
previous,178,-0.10750000000000004,7.536836837495722e-06,6.853206390731578e-06
previous,179,-0.10250000000000004,6.7938758253457565e-06,6.235322094151363e-06
previous,180,-0.09750000000000003,8.178124270194316e-06,7.605150704059307e-06
previous,181,-0.09250000000000003,7.652079989369719e-06,6.903155404799287e-06
previous,182,-0.08750000000000002,1.0032712172727774e-05,9.153538884905925e-06
previous,183,-0.08250000000000002,9.548647015101173e-06,8.819455173534965e-06
previous,184,-0.07750000000000001,8.344231198932146e-06,7.5144709789608955e-06
previous,185,-0.07250000000000001,7.487268484662973e-06,6.824154329040989e-06
previous,186,-0.0675,5.761862211296509e-06,5.2931886507098844e-06
previous,187,-0.0625,7.487037090838237e-06,6.579014755711146e-06
previous,188,-0.057499999999999996,6.172186441001393e-06,5.356823979625472e-06
previous,189,-0.05249999999999999,1.0314064181883093e-05,8.754440356313477e-06
