name,label,bin,x,mean_density,local_density,global_density
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),93,0.4675,2.8252728481805074e-06,3.496025621123928e-06,2.1545200752370874e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),94,0.47250000000000003,3.282568919920388e-06,4.047650885955331e-06,2.5174869538854442e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),95,0.47750000000000004,2.8659047675968656e-06,3.5788790293216673e-06,2.152930505872064e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),96,0.4825,3.1476388195577395e-06,3.940997885365505e-06,2.3542797537499738e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),97,0.4875,3.267897576668994e-06,4.121338666404231e-06,2.4144564869337567e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),98,0.4925,3.885516719037696e-06,4.864195489062695e-06,2.906837949012697e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),99,0.4975,3.3337634996704376e-06,4.173094566795044e-06,2.494432432545831e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),100,0.5025,5.848284518249005e-06,7.213467678671545e-06,4.4831013578264645e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),101,0.5075,5.100642462301558e-06,6.342676864993077e-06,3.85860805961004e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),102,0.5125,2.2164511814740505e-05,2.8624713130349327e-05,1.570431049913168e-05
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),103,0.5175,6.750403112424205e-06,8.438153599854559e-06,5.062652624993851e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),104,0.5225,4.798362364713934e-06,6.074147482390149e-06,3.5225772470377185e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),105,0.5275,2.462998411699248e-06,3.0054894263490236e-06,1.9205073970494724e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),106,0.5325,2.3405065608780466e-06,2.932160214186297e-06,1.7488529075697962e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),107,0.5375,2.16082172041102e-06,2.7091077429629095e-06,1.6125356978591299e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),108,0.5425,2.288479387451454e-06,2.857396192926639e-06,1.7195625819762687e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),109,0.5475,1.9192734441730863e-06,2.4014969832413565e-06,1.4370499051048164e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),110,0.5525,2.4659952211030552e-06,3.0925512289416346e-06,1.8394392132644758e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),111,0.5575,2.5194690757806323e-06,3.1749554604435356e-06,1.8639826911177288e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),112,0.5625,2.8641299211683095e-06,3.6128277055727916e-06,2.115432136763827e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),113,0.5675,3.1887629786199663e-06,4.021662724491242e-06,2.355863232748691e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),114,0.5725,3.6336761663083706e-06,4.580519073117882e-06,2.6868332594988587e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),115,0.5775,2.8160320653114468e-06,3.5815577510740174e-06,2.050506379548876e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),116,0.5824999999999999,3.1437064649253443e-06,3.980539515526159e-06,2.30687341432453e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),117,0.5874999999999999,3.049206660372355e-06,3.863064177624308e-06,2.235349143120402e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),118,0.5924999999999999,3.6936689217067653e-06,4.696521630519003e-06,2.690816212894528e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),119,0.5974999999999999,3.305647242411526e-06,4.183497383434899e-06,2.427797101388153e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),120,0.6024999999999999,6.260529330250262e-06,7.81667569883991e-06,4.704382961660615e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),121,0.6074999999999999,1.4108331242823624e-05,1.8160585536211977e-05,1.005607694943527e-05
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),122,0.6124999999999999,1.4497917853922055e-05,1.8458151609073476e-05,1.0537684098770634e-05
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),123,0.6174999999999999,5.081567093969039e-06,6.333182714765176e-06,3.829951473172903e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),124,0.6224999999999999,5.147080798906245e-06,6.626379705007171e-06,3.6677818928053185e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),125,0.6275,2.4454855796258405e-06,3.037136041582146e-06,1.853835117669535e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),126,0.6325,2.4515552386869137e-06,3.0391751936674283e-06,1.8639352837063988e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),127,0.6375,4.52236577887431e-06,5.418809044905564e-06,3.625922512843057e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),128,0.6425,3.3230048026260713e-06,4.1183409881081645e-06,2.5276686171439777e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),129,0.6475,2.5935346457117703e-06,3.267519332439406e-06,1.9195499589841347e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),130,0.6525,2.7264361831060213e-06,3.439374300536916e-06,2.0134980656751267e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),131,0.6575,3.3665105344685534e-06,4.22464943637481e-06,2.5083716325622973e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),132,0.6625,3.0145586314184972e-06,3.7869630367432753e-06,2.242154226093719e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),133,0.6675,3.069756774363798e-06,3.867549123372425e-06,2.271964425355171e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),134,0.6725,3.209737176998065e-06,4.059696185062681e-06,2.3597781689334496e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),135,0.6775,3.103734635650263e-06,3.911854313238499e-06,2.2956149580620277e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),136,0.6825,3.790386512849052e-06,4.788580034593386e-06,2.7921929911047172e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),137,0.6875,3.727846197827083e-06,4.704529374066624e-06,2.7511630215875423e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),138,0.6925,3.6602681185675986e-06,4.620742824304866e-06,2.6997934128303314e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),139,0.6975,4.111172399591721e-06,5.1856649179171654e-06,3.0366798812662765e-06
bottom_L0_KV0,bottom L0-KV0 (score mean q=0),140,0.7025,6.327353024257068e-06,7.82038630729533e-06,4.834319741218808e-06
