layer,kv_head,local_current_share,global_current_share,s_current_share,b_log_per_token_ratio,r_per_token_ratio,local_per_token_ratio,global_per_token_ratio,current_token_fraction,num_observations,query_heads_observed,b_quantile_class,s_threshold_class
17,2,0.12384912877197324,0.14147800125216012,0.13266356501206666,-2.9897555078312124,0.060845132545594524,0.05651638603838829,0.06601382237518523,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
17,3,0.3586252962068479,0.3487433228800275,0.3536843095434377,-1.6532051186801409,0.2596274000400214,0.2673674749984138,0.2529081144459756,0.7184065879154723,82,7.0,current_oriented_top20,mixed
18,0,0.19328664615776509,0.1983918861752656,0.19583926616651534,-2.8743864532611663,0.3182348961936955,0.28109881200582354,0.36205770756096645,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
18,1,0.1823591137098308,0.20421284693062092,0.19328598032022587,-2.7299013418277727,0.1311069428718664,0.11793058802419004,0.14715029270111804,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
18,2,0.22737457878327955,0.23490671089070073,0.23114064483699012,-2.438175370914344,0.1686531631870453,0.16625457038739755,0.17190271743174865,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
18,3,0.19959657757633148,0.2236968827265676,0.21164673015144955,-2.6547272662117494,0.18401201444331175,0.15769944548494486,0.2159397349482706,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
19,0,0.0789702295420137,0.0824725430740795,0.08072138630804661,-3.8684523232785293,0.03619797796637028,0.03484553633908643,0.037927648885696996,0.7184065879154723,82,7.0,memory_oriented_bottom20,memory_mass_lt25
19,1,0.15688810598849898,0.16361362251583855,0.16025086425216878,-3.3846922269273443,0.3679333929618912,0.3254130287975437,0.41825282276287784,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
19,2,0.1422785235589005,0.1623514014876054,0.15231496252325297,-2.8544631475338114,0.07160281780345217,0.0660882593321011,0.07795762534630161,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
19,3,0.1772309515771364,0.19186409340930075,0.18454752249321857,-2.716259864721842,0.10403390696017058,0.09799280249044691,0.11094393877306527,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
20,0,0.2120419986237855,0.22049706639810904,0.21626953251094727,-2.7109434340704337,0.46465346538270236,0.40976625217073703,0.5296555379752084,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
20,1,0.07474592682684397,0.08118744716793806,0.07796668699739101,-3.919304314781027,0.0334105218779418,0.03173149525518182,0.03532913864196686,0.7184065879154723,82,7.0,memory_oriented_bottom20,memory_mass_lt25
20,2,0.17270539475041835,0.18161182914914573,0.17715861194978202,-2.8064909043166777,0.09846872489445489,0.0967462269780057,0.100644084382036,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
20,3,0.205910859328001,0.21308385195159396,0.2094973556397975,-2.559665970005363,0.13513785927700597,0.1327243639367114,0.13788570888242077,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
21,0,0.1682434933914564,0.17422469700754914,0.17123409519950275,-2.915134075339303,0.09670607751948596,0.09407019978656812,0.09993364310206676,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
21,1,0.20960986607563614,0.21233484922827875,0.21097235765195746,-2.6117585590248136,0.12997309119702694,0.12802542581538257,0.13238836953147864,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
21,2,0.11771058855494156,0.12524889062630454,0.12147973959062304,-3.390960442067279,0.0635785114555398,0.0604708261985211,0.06714075478465936,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
21,3,0.1666178904287062,0.16566096536287614,0.1661394278957912,-2.8949557503394114,0.09149235603676274,0.09295640317736839,0.0906872305028835,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
22,0,0.054799899395739246,0.0616037768142276,0.058201838104983424,-4.090440490155419,0.02376959209883491,0.022171541561290548,0.025957424880558737,0.7184065879154723,82,7.0,memory_oriented_bottom20,memory_mass_lt25
22,1,0.13017277094654242,0.13753270264885414,0.1338527367976983,-3.1250177996598327,0.06333358375101157,0.06132573820125115,0.06573767478794809,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
22,2,0.14304324360299173,0.14079614412343197,0.14191969386321185,-3.1849948857168093,0.07376540681182095,0.07594571855359296,0.07195851359985002,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
22,3,0.08924366289687716,0.09510596201772098,0.09217481245729907,-3.5280908172599257,0.04091320589794184,0.039797326618913866,0.04235359287467415,0.7184065879154723,82,7.0,mixed,memory_mass_lt25
