video_idx,question_idx,chunk_idx,task,frame_start,frame_end,layer,kv_head,visual_start,pre_len,post_len,cached_kv_len,num_internal_tokens,num_boundary_tokens,num_current_tokens,top_k_eff,internal_mass,boundary_mass,current_mass,memory_mass,visual_mass,internal_readout_share,memory_readout_share,current_readout_share,boundary_ratio,boundary_suppression,internal_topk_concentration,internal_top1_concentration,internal_top4_concentration,internal_top8_concentration,internal_peakiness,internal_peak,internal_peak_to_median,internal_log_peak_to_median,readout_shape_score,peak_readout_shape_score,spiky_readout_score
0,1,1,Attribute Recognition,3,19,2,2,14,5450,26978,26924,5372,64,21474,32,0.050954364240169525,0.3211021423339844,0.1900680810213089,0.3720564842224121,0.5621245503425598,0.09064603958148988,0.6618755291776854,0.3381244973291825,0.8630467575486988,0.13695324245130125,0.31111292342881053,0.04671156871423797,0.13795426371121833,0.19016444194001422,0.22041696310043335,0.0023801582865417004,1240.962677636493,7.124448211829744,0.0038622395320385317,0.000851303108418372,0.0026893822172058394
0,1,1,Attribute Recognition,3,19,2,3,14,5450,26978,26924,5372,64,21474,32,0.03102562204003334,0.2748093008995056,0.16310139000415802,0.30583491921424866,0.46893632411956787,0.06616169497685653,0.6521885882647378,0.34781137995661676,0.8985543626105462,0.10144563738945378,0.2755085414512388,0.05691110719828402,0.13773070671068663,0.17907045393741555,0.17513394355773926,0.0017657025018706918,867.6354983481895,6.766923587730042,0.0018491624486679113,0.0003238511119140969,0.001095550428977425
0,1,1,Attribute Recognition,3,19,3,0,14,5450,26978,26924,5372,64,21474,32,0.023821774870157242,0.24447709321975708,0.09096020460128784,0.268298864364624,0.35925906896591187,0.06630806826577634,0.7468116675137703,0.2531883324834463,0.9112118077644793,0.0887881922355207,0.5697494561195312,0.17277625965146903,0.30447432359324367,0.38113319358504805,0.38166576623916626,0.004115837160497904,11306.7763783018,9.333245943087505,0.003354327856404782,0.001280232111532111,0.006385401081607131
0,1,1,Attribute Recognition,3,19,3,1,14,5450,26978,26924,5372,64,21474,32,0.017419099807739258,0.161376953125,0.07746122777462006,0.17879605293273926,0.2562572956085205,0.06797503956446227,0.6977208297912616,0.30227911205561875,0.9025755908873745,0.09742440911262551,0.2804094138640845,0.06020581126854586,0.1294039879700831,0.17018509949184507,0.19162851572036743,0.001048731035552919,1207.483943140788,7.097121913452695,0.0018569911717763155,0.0003558524619533212,0.0011654866717326928
0,1,1,Attribute Recognition,3,19,3,2,14,5450,26978,26924,5372,64,21474,32,0.039594896137714386,0.2609117031097412,0.1417851448059082,0.300506591796875,0.4422917068004608,0.08952213104797833,0.6794307629461581,0.3205693044331798,0.8682395336114096,0.1317604663885904,0.37794738082083856,0.06031189191462737,0.15266977329053635,0.21101004696760456,0.2610613703727722,0.0023880430962890387,2444.0321879716885,7.8018135666369135,0.004458069916978805,0.0011638298417441177,0.003667809554772581
0,1,1,Attribute Recognition,3,19,3,3,14,5450,26978,26924,5372,64,21474,32,0.030800195410847664,0.11289835721254349,0.15919367969036102,0.1436985433101654,0.3028922379016876,0.10168697495887322,0.47442134636785405,0.5255786044325981,0.7856611111782318,0.21433888882176821,0.3553716319255844,0.043491486675709956,0.1333907473887838,0.2088978205852218,0.2209073305130005,0.0013395462883636355,930.8691346385643,6.8371923913487604,0.0077454928868997035,0.001711036157152447,0.0043911668274390775
0,1,1,Attribute Recognition,3,19,4,0,14,5450,26978,26924,5372,64,21474,32,0.03954147547483444,0.170645609498024,0.11980203539133072,0.21018707752227783,0.32998910546302795,0.11982660887919784,0.6369515661031128,0.36304845647211925,0.8118748855011093,0.1881251144988907,0.27585268184758005,0.03252146754956742,0.09057859871148632,0.1327941771913672,0.21740347146987915,0.0012859468115493655,1408.1312808109392,7.250728680596624,0.006218379982342824,0.0013518973950801356,0.0032186501418300993
0,1,1,Attribute Recognition,3,19,4,1,14,5450,26978,26924,5372,64,21474,32,0.008756943047046661,0.2253570407629013,0.03009699657559395,0.23411402106285095,0.2642109990119934,0.03314374904814622,0.8860873390488095,0.11391273144580115,0.9625952334629231,0.03740476653707692,0.1667811019117198,0.015637582825522515,0.04986266039511012,0.07496112018505235,0.15173184871673584,0.00013693742221221328,347.718053504246,5.854263726084569,0.00020676423517133676,3.137271965104886e-05,5.4910204225401714e-05
0,1,1,Attribute Recognition,3,19,4,2,14,5450,26978,26924,5372,64,21474,32,0.013271020725369453,0.06758550554513931,0.05943778529763222,0.08085653185844421,0.14029431343078613,0.09459414569801566,0.5763350622030611,0.42366496434320583,0.835869459039198,0.16413054096080204,0.20309351456224747,0.010871284557047159,0.038769232925606724,0.07234968928516244,0.15175360441207886,0.000144273042678833,186.19205374223978,5.23213511518443,0.00315318691324037,0.00047850747946922315,0.00047792399368826416
0,1,1,Attribute Recognition,3,19,4,3,14,5450,26978,26924,5372,64,21474,32,0.011813618242740631,0.06266286969184875,0.05558372661471367,0.07447648793458939,0.13006021082401276,0.09083191675457959,0.5726308412247038,0.4273691874104204,0.841377882185347,0.15862211781465296,0.2728409039077268,0.024856435184453442,0.08578652669214556,0.13814518678545587,0.1954898238182068,0.0002936444361694157,577.1662233375581,6.359861410957126,0.003931078374509872,0.0007684858188484976,0.0015367142360047407
0,1,1,Attribute Recognition,3,19,5,0,14,5450,26978,26924,5372,64,21474,32,0.02759341523051262,0.10390793532133102,0.08473877608776093,0.13150134682655334,0.21624012291431427,0.1276054363015645,0.6081264894491989,0.3918735105461766,0.790166320179158,0.209833679820842,0.19934657530324665,0.012314290548518488,0.047276270946063334,0.08127645873886687,0.17142367362976074,0.0003397933323867619,349.2819073315296,5.858738279801725,0.005337687606588123,0.0009150060182093812,0.0012713422565440735
0,1,1,Attribute Recognition,3,19,5,1,14,5450,26978,26924,5372,64,21474,32,0.023802608251571655,0.1587204933166504,0.08348946273326874,0.18252308666706085,0.2660125494003296,0.08947926819670819,0.686144646475647,0.3138553535205939,0.8695913279469232,0.13040867205307682,0.32969150462566177,0.04931502763561421,0.1329448467765548,0.18197414524147124,0.24436265230178833,0.00117382628377527,1976.4089716171036,7.589542666530268,0.0038471281455956705,0.0009400944374026185,0.002877072732641153
0,1,1,Attribute Recognition,3,19,5,2,14,5450,26978,26924,5372,64,21474,32,0.014790482819080353,0.30925071239471436,0.0805177241563797,0.3240411579608917,0.404558926820755,0.03655952653245223,0.8009739409449772,0.1990259485532378,0.954356274801003,0.045643725198996954,0.20815206507437103,0.023356769513368094,0.05522734957274532,0.0895020735200639,0.17613506317138672,0.00034545789822004735,614.7072587486364,6.4227716212721235,0.0003473460533139396,6.11798190427826e-05,0.00010425674109386995
0,1,1,Attribute Recognition,3,19,5,3,14,5450,26978,26924,5372,64,21474,32,0.003966448828577995,0.12756486237049103,0.017122410237789154,0.13153129816055298,0.14865371584892273,0.026682473464588182,0.8848167528711078,0.1151831970017859,0.9698441675365342,0.03015583246346576,0.2675846488899551,0.022063697460263435,0.07623731725347299,0.1238553201398402,0.19143080711364746,8.75145269674249e-05,570.9823878461866,6.349108200427066,0.00021530722459116593,4.121643578088626e-05,7.455719697972512e-05
0,1,1,Attribute Recognition,3,19,6,0,14,5450,26978,26924,5372,64,21474,32,0.0004105993721168488,0.004650182090699673,0.015343837440013885,0.005060781259089708,0.020404618233442307,0.020122864706371764,0.24802136462162672,0.7519786581507322,0.9188664460509092,0.08113355394909083,0.5264459300478835,0.22202983596366488,0.36964185770184166,0.44414777742292055,0.35766905546188354,9.116531145991758e-05,6117.589943769705,8.719086947615084,0.0008594964354166776,0.00030741527822833887,0.0018820182388449784
0,1,1,Attribute Recognition,3,19,6,1,14,5450,26978,26924,5372,64,21474,32,0.01766262948513031,0.12663821876049042,0.06853244453668594,0.14430086314678192,0.21283330023288727,0.08298809192791001,0.6779994624347152,0.3220005725672351,0.8775984841531905,0.12240151584680947,0.2579332019335642,0.0262225987514671,0.08053528205874991,0.1184022507797936,0.21583044528961182,0.00046316004591062665,993.4910471669391,6.902231095907542,0.0026200514823381676,0.0005654868781147542,0.001218683587476903
0,1,1,Attribute Recognition,3,19,6,2,14,5450,26978,26924,5372,64,21474,32,0.009691765531897545,0.04190107434988022,0.09211364388465881,0.051592834293842316,0.14370647072792053,0.06744139969994478,0.359015387631111,0.6409846642077558,0.8121491079637978,0.1878508920362022,0.5848043915220372,0.2040208652996433,0.4201702616038898,0.49978657470290627,0.38271868228912354,0.0019773223903030157,5277.661852545762,8.571427907561871,0.007408844200329501,0.0028355030896355217,0.017462160973789963
0,1,1,Attribute Recognition,3,19,6,3,14,5450,26978,26924,5372,64,21474,32,0.010160421021282673,0.02608293667435646,0.04107695445418358,0.03624335676431656,0.07732030749320984,0.13140688844316273,0.4687430500328863,0.5312569981341531,0.7196611738600545,0.28033882613994554,0.37304156520234016,0.0685259504597638,0.17554881819159737,0.22616584423937666,0.23879170417785645,0.0006962525076232851,1668.7357026404259,7.420420630994106,0.01374227411186314,0.003281541054451038,0.011459008765437182
0,1,1,Attribute Recognition,3,19,7,0,14,5450,26978,26924,5372,64,21474,32,0.0007818150334060192,0.08758465945720673,0.020297668874263763,0.08836647123098373,0.1086641401052475,0.0071947841545664595,0.8132072930829112,0.18679270690788613,0.9911526197224221,0.008847380277577921,0.26383257805300614,0.050753262978321494,0.10965863390453465,0.145479984149228,0.2011510729789734,3.967966404161416e-05,1433.7943091002437,7.26877677931366,1.679426049506176e-05,3.3781835184700574e-06,1.0206080297864258e-05
0,1,1,Attribute Recognition,3,19,7,1,14,5450,26978,26924,5372,64,21474,32,0.003080106573179364,0.03519652783870697,0.0201250072568655,0.03827663138508797,0.05840164050459862,0.0527400693972645,0.6554033594556067,0.3445966086335578,0.9195304436194327,0.0804695563805673,0.36440442722996946,0.08826836270016528,0.18689183124544934,0.23882018808998132,0.25398004055023193,0.00027187596424482763,2776.42829420154,7.929280704511417,0.0015465214526139389,0.00039278558124669177,0.0015973349869819256
0,1,1,Attribute Recognition,3,19,7,2,14,5450,26978,26924,5372,64,21474,32,0.007442400325089693,0.08316154778003693,0.07192212343215942,0.09060394763946533,0.16252607107162476,0.04579203986149433,0.5574733151518747,0.4425266848419724,0.9178578852881626,0.08214211471183741,0.25902382944097124,0.04066207409802242,0.10221708733460609,0.14298642764170755,0.18579435348510742,0.00030262343352660537,911.2857090025025,6.815953218428233,0.0009743064760883802,0.00018102064182119387,0.00048689855226038514
0,1,1,Attribute Recognition,3,19,7,3,14,5450,26978,26924,5372,64,21474,32,0.01423140149563551,0.07277874648571014,0.06463292241096497,0.08701014518737793,0.1516430675983429,0.09384801904190164,0.5737825445292889,0.42621745546411666,0.836439777547128,0.16356022245287205,0.32354863611016116,0.0372776563595819,0.11968175070036954,0.1802275278913774,0.23858147859573364,0.0005305132945068181,1538.3597184246703,7.339121841695797,0.004966407783554328,0.001184892912309752,0.003216707409318577
0,1,1,Attribute Recognition,3,19,8,0,14,5450,26978,26924,5372,64,21474,32,0.015676207840442657,0.0928029790520668,0.07094220817089081,0.10847919434309006,0.17942140996456146,0.08737088758499659,0.6046056285251118,0.3953943299437208,0.855491042436219,0.14450895756378102,0.227877267959941,0.025013963190975718,0.0655440390994417,0.10020563265006388,0.20108646154403687,0.00039212408591993153,1012.112773112871,6.920782823928895,0.0028771501025782143,0.0005785559334585158,0.0011516825060286034
0,1,1,Attribute Recognition,3,19,8,1,14,5450,26978,26924,5372,64,21474,32,0.004553088452666998,0.05060604214668274,0.030168119817972183,0.055159132927656174,0.08532725274562836,0.05336030759348349,0.6464421524439123,0.353557847544368,0.9174553597885143,0.08254464021148566,0.2715964507559461,0.04683224797729978,0.10199881324450374,0.14529554186692084,0.23410296440124512,0.00021323136752471328,2635.967384239588,7.87738481776697,0.0011962757346075511,0.0002800516957129049,0.0008284976804887109
0,1,1,Attribute Recognition,3,19,8,2,14,5450,26978,26924,5372,64,21474,32,0.0010820543393492699,0.0046853977255523205,0.0063552288338541985,0.00576745206490159,0.012122681364417076,0.08925866371742604,0.4757571275736623,0.5242428339314475,0.8123860713560834,0.18761392864391657,0.48339981467521403,0.08726598136957694,0.2290697751115579,0.3014727033131696,0.3140594959259033,9.442653390578926e-05,3696.355168385998,8.21537302367201,0.008095094781098312,0.0025423413864241466,0.009897430591642931
0,1,1,Attribute Recognition,3,19,8,3,14,5450,26978,26924,5372,64,21474,32,0.004494122229516506,0.2965162694454193,0.032839931547641754,0.3010103702545166,0.33385035395622253,0.013461487089189532,0.901632622780104,0.09836722099701489,0.9850699469048777,0.014930053095122298,0.47498915651906704,0.13231964091340134,0.3033865523235578,0.35716819108389475,0.3576750159263611,0.0005946606397628784,19952.830494105976,9.901176408604554,9.546366123535646e-05,3.414496655274486e-05,0.00021593653160871269
0,1,1,Attribute Recognition,3,19,9,0,14,5450,26978,26924,5372,64,21474,32,0.013896479271352291,0.11194442212581635,0.06330186128616333,0.12584088742733002,0.18914273381233215,0.07347085976385928,0.665322346199798,0.33467773257754063,0.889571143477289,0.11042885652271095,0.2901848714552048,0.03049997391081546,0.0892324668054658,0.14213550811239253,0.2548656463623047,0.0004238422552589327,1933.049349885023,7.567371192691318,0.0023543577972623395,0.0006000449217673981,0.0013962941998973226
0,1,1,Attribute Recognition,3,19,9,1,14,5450,26978,26924,5372,64,21474,32,0.00713695865124464,0.13035720586776733,0.1015135869383812,0.13749416172504425,0.23900774121284485,0.029860784487557936,0.5752707465739596,0.4247292845948242,0.9480926624906646,0.051907337509335405,0.26879633065801734,0.03854328599684578,0.09528221115264154,0.1297922953796811,0.23540306091308594,0.0002750818384811282,2392.997803533526,7.7807199686294135,0.00041663265100626436,9.807660132320812e-05,0.00027050399531884065
0,1,1,Attribute Recognition,3,19,9,2,14,5450,26978,26924,5372,64,21474,32,0.014472578652203083,0.0780293270945549,0.09432700276374817,0.09250190109014511,0.18682891130447388,0.07746434184664144,0.49511556024056813,0.5048843998749164,0.8435429561352483,0.15645704386475168,0.21190370822174437,0.01960589873114614,0.05818551355396128,0.09250341364472502,0.1709425449371338,0.00028374791145324707,464.4382641969681,6.142979465359068,0.0025682394480822275,0.00043902138726311583,0.0007405272705139732
0,1,1,Attribute Recognition,3,19,9,3,14,5450,26978,26924,5372,64,21474,32,0.020389316603541374,0.11535398662090302,0.0782439261674881,0.13574330508708954,0.21398723125457764,0.09528286563598369,0.6343523596740371,0.3656476403212897,0.8497950344294694,0.15020496557053065,0.3824526459623847,0.04129179181578285,0.12698600118447967,0.18240822053343875,0.30774396657943726,0.0008419114165008068,8788.753019203696,9.081341892355423,0.00547364679968928,0.0016844817777912214,0.005079190724589961
0,1,1,Attribute Recognition,3,19,10,0,14,5450,26978,26924,5372,64,21474,32,0.03766634687781334,0.05407826229929924,0.09229329228401184,0.09174461662769318,0.18403789401054382,0.2046662568060614,0.4985093810187725,0.5014906999436906,0.589443438607015,0.410556561392985,0.21301736932430987,0.020913497294910502,0.05799622796165633,0.0914216624610544,0.19336426258087158,0.0007877350435592234,785.6637416218891,6.667800891067373,0.017899226389161162,0.003461070711508225,0.006283155762685597
0,1,1,Attribute Recognition,3,19,10,1,14,5450,26978,26924,5372,64,21474,32,0.002145788399502635,0.022849369794130325,0.011717237532138824,0.02499515563249588,0.036712393164634705,0.058448611340086616,0.6808370001848053,0.319162999787956,0.914151931245029,0.08584806875497097,0.37433061353151376,0.08340890537449787,0.1742701161752326,0.23872284887103362,0.2807615399360657,0.00017897786165121943,5254.6584149008995,8.56706056849791,0.0018782788711046287,0.0005273484682807105,0.002103280042305994
0,1,1,Attribute Recognition,3,19,10,2,14,5450,26978,26924,5372,64,21474,32,0.008112877607345581,0.0507565476000309,0.04634592682123184,0.05886943265795708,0.10521536320447922,0.07710734782620693,0.5595136571737024,0.44048630741045924,0.8621884959223947,0.13781150407760534,0.45775077435462996,0.11802613917097268,0.22466194417797758,0.28238587363310486,0.345974326133728,0.0009575316216796637,15510.506379373895,9.64933737456043,0.00486418770596296,0.0016828840637584995,0.007969886088468747
0,1,1,Attribute Recognition,3,19,10,3,14,5450,26978,26924,5372,64,21474,32,0.0024271183647215366,0.012445705942809582,0.032076459378004074,0.014872824773192406,0.04694928973913193,0.05169659388152262,0.31678487268954825,0.6832150082684922,0.8368084833760426,0.16319151662395737,0.5024943414304758,0.1985987985629692,0.3032219905250772,0.3627605833434495,0.34043461084365845,0.00048202279140241444,7547.748334364177,8.929137044971538,0.004239266155595044,0.0014431929239426908,0.007776127955604229
0,1,1,Attribute Recognition,3,19,11,0,14,5450,26978,26924,5372,64,21474,32,0.007716811262071133,0.042271099984645844,0.12617798149585724,0.04998791217803955,0.1761658936738968,0.04380422964454191,0.28375476736881394,0.7162452326255095,0.8456264353119064,0.1543735646880936,0.2806446352900911,0.0578690324638319,0.12096335045246542,0.1663211484212826,0.2066614031791687,0.00044656440149992704,1664.9065531951417,7.418124730634533,0.0018977793844991435,0.0003921977505250921,0.0012539964079618222
0,1,1,Attribute Recognition,3,19,11,1,14,5450,26978,26924,5372,64,21474,32,0.005105108022689819,0.1581486612558365,0.0527387335896492,0.1632537841796875,0.2159925103187561,0.023635578914899404,0.7558307644001452,0.24416927008984982,0.9687289152256298,0.03127108477437024,0.2651245500767891,0.04843202482355349,0.1163066616842328,0.14883125135731118,0.21453356742858887,0.0002472507185302675,1683.3073439280693,7.429109686420489,0.00019595625709503293,4.203919489455114e-05,0.00013700796211584202
0,1,1,Attribute Recognition,3,19,11,2,14,5450,26978,26924,5372,64,21474,32,0.0017068835441023111,0.009612467139959335,0.019408121705055237,0.011319351382553577,0.03072747401893139,0.05554910055395834,0.36837884478272687,0.631621124875613,0.8492065326221557,0.15079346737784427,0.516979279084174,0.18530508545332855,0.3286211691444633,0.4014097511373889,0.3669034242630005,0.00031629420118406415,13506.968964233292,9.511035083918669,0.004330446678785361,0.0015888557150346868,0.00960582441620759
0,1,1,Attribute Recognition,3,19,11,3,14,5450,26978,26924,5372,64,21474,32,0.006752646993845701,0.1817154884338379,0.04574993997812271,0.18846812844276428,0.23421809077262878,0.028830595329086335,0.8046693909093395,0.19533051365506995,0.96417091809801,0.03582908190198997,0.3180660095290712,0.036264509915498885,0.08411301022897269,0.13502317116743517,0.292790949344635,0.0002448814339004457,10457.371381543095,9.255158025835192,0.00032855384221413874,9.61975913727051e-05,0.000235447428815034
0,1,1,Attribute Recognition,3,19,12,0,14,5450,26978,26924,5372,64,21474,32,0.00045829586451873183,0.014119778759777546,0.035342730581760406,0.014578074216842651,0.04992080479860306,0.009180458254999446,0.29202402235627756,0.7079759776236907,0.968562688650317,0.03143731134968297,0.31223465387922056,0.06650099900228419,0.1447443135902603,0.19199220174167314,0.2277551293373108,3.0477132895612158e-05,2385.9797309603737,7.777784134874363,9.011370764620813e-05,2.0523859140026746e-05,7.400061340034753e-05
0,1,1,Attribute Recognition,3,19,12,1,14,5450,26978,26924,5372,64,21474,32,0.008219768293201923,0.04183560609817505,0.09992174804210663,0.0500553697347641,0.14997711777687073,0.05480681596626041,0.3337533783580272,0.6662466216353051,0.8357865763257742,0.16421342367422576,0.26366193552606254,0.040006112963213616,0.09208292311886818,0.13092492794333369,0.22395306825637817,0.0003288409789092839,2059.68056259635,7.630791577415814,0.002372961345793363,0.0005314319742442081,0.0014162793851622832
0,1,1,Attribute Recognition,3,19,12,2,14,5450,26978,26924,5372,64,21474,32,0.004091954790055752,0.0852988138794899,0.05991172045469284,0.08939076960086823,0.14930248260498047,0.027407145002770663,0.5987225934934828,0.4012774564024095,0.9542239568961848,0.04577604310381522,0.2861773712726416,0.05925571563698653,0.14007839739044534,0.17772032208576097,0.23554694652557373,0.0002424717094982043,3350.071514765976,8.11703542883038,0.0003590354545262243,8.45697050080736e-05,0.0003360068503033355
0,1,1,Attribute Recognition,3,19,12,3,14,5450,26978,26924,5372,64,21474,32,0.0021147369407117367,0.043398626148700714,0.0324365459382534,0.04551335796713829,0.0779498964548111,0.02712943874031387,0.583879646240958,0.41612044932787445,0.9535360185702405,0.04646398142975949,0.30879490349854616,0.10169080841624434,0.1761555533265473,0.21072189660845833,0.24155402183532715,0.0002150493091903627,3741.490537478179,8.227506587894643,0.00038924886428902465,9.402462866384736e-05,0.0004413021879283149
0,1,1,Attribute Recognition,3,19,13,0,14,5450,26978,26924,5372,64,21474,32,0.0023022976238280535,0.04479168727993965,0.043353497982025146,0.04709398373961449,0.09044747799634933,0.02545452537543971,0.5206776881163522,0.47932235305992354,0.9511127265564221,0.048887273443577905,0.34657043420047234,0.07638238846400892,0.1379006846184393,0.18775959351058658,0.2940806746482849,0.00017585499153938144,13767.254513024769,9.530120823559036,0.0004312730601275984,0.00012682907247995448,0.00048094136860487864
0,1,1,Attribute Recognition,3,19,13,1,14,5450,26978,26924,5372,64,21474,32,0.006281186826527119,0.029305001720786095,0.02790728211402893,0.03558618947863579,0.06349347531795502,0.09892649276124857,0.5604700215238032,0.43952991978842954,0.8234936684512371,0.17650633154876294,0.20143201225432134,0.03204906658344483,0.08919588409541207,0.11652838223432757,0.17339473962783813,0.00020130617485847324,788.0468605554572,6.670825711421202,0.0035172350501661703,0.0006098700557334693,0.0018014956904365087
0,1,1,Attribute Recognition,3,19,13,2,14,5450,26978,26924,5372,64,21474,32,0.006292475387454033,0.0658775195479393,0.07036029547452927,0.07216998934745789,0.14253029227256775,0.04414833708034831,0.5063484273850872,0.4936515203342327,0.9128104374501609,0.08718956254983912,0.39375688035498985,0.0682754805860391,0.15739355719564022,0.22168050467623773,0.3098066449165344,0.00042962178122252226,20181.052270851662,9.912548986994942,0.00151567819957493,0.00046956717778344253,0.0018605522654252435
0,1,1,Attribute Recognition,3,19,13,3,14,5450,26978,26924,5372,64,21474,32,0.005201635882258415,0.0421830490231514,0.06447151303291321,0.047384679317474365,0.11185619235038757,0.046502887081279136,0.4236214224834246,0.5763785775076353,0.8902254827902791,0.10977451720972087,0.3863233350745716,0.0706334394571377,0.15814982645789183,0.21938049280912816,0.30313098430633545,0.0003674094332382083,10152.366835020626,9.225560637350842,0.0019721157148157036,0.0005978093777980766,0.002257736578889784
0,1,1,Attribute Recognition,3,19,14,0,14,5450,26978,26924,5372,64,21474,32,0.009631818160414696,0.31372103095054626,0.028231598436832428,0.3233528435230255,0.35158440470695496,0.027395464734607345,0.919701895741422,0.08029821021294481,0.9702126863382181,0.02978731366178189,0.351389990338767,0.0387326146010013,0.1290301830657234,0.18530554423943385,0.2714253067970276,0.0003730655007530004,3370.200462528006,8.123024180249727,0.00028674733930041964,7.783048454284777e-05,0.00023215038466398952
