layer,kv_head,readout_shape_score,readout_shape_score_median,peak_readout_shape_score,spiky_readout_score,internal_readout_share,memory_readout_share,current_readout_share,current_core_readout_share,clean_internal_readout_share,internal_topk_concentration,internal_top1_concentration,internal_top4_concentration,internal_top8_concentration,internal_peakiness,internal_peak_to_median,internal_log_peak_to_median,previous_boundary_ratio,current_start_boundary_ratio,transition_boundary_ratio,boundary_ratio,boundary_suppression,num_observations
12,3,0.002765675379721474,0.0027083828622658395,0.0005856529945808597,0.0021074812236639437,0.024136845478039317,0.5438399771077007,0.4561599980382812,0.44181129356373267,0.05879515101457897,0.2468614756322634,0.051531232195568544,0.11333724070091147,0.14425181880203555,0.2088553011417389,1918.4581306669243,7.468290236758593,0.8599829830917564,0.02965334154663637,0.5340518839124629,0.5340518839124629,0.46594811608753706,4
13,0,0.008461316298888518,0.0035391191616976738,0.0025774741331459124,0.006117289788500804,0.04411691811942731,0.6263522095309741,0.3736477946523959,0.3650115551407861,0.09629597810487128,0.30870193150426106,0.027656847941679216,0.07825025223949568,0.13117164630387163,0.2720925360918045,4123.786487648066,8.17321491324463,0.8049557398073324,0.022756976609818777,0.5908715566453867,0.5908715566453867,0.4091284433546133,4
13,1,0.00563898931949511,0.003670901737302619,0.0007743145827257381,0.0012783301108299572,0.05977706428848101,0.5544322037360422,0.4455678230273862,0.43039311530478247,0.11027641910682218,0.17072644172325976,0.026407116725431987,0.06924068666907016,0.09232816796892407,0.14898066222667694,532.2868778968959,6.080342232200793,0.7903901416940855,0.028989722393857796,0.5098298296477899,0.5098298296477899,0.49017017035221017,4
13,2,0.009972182470233506,0.006038760476359628,0.0030891393831900334,0.008596447524924609,0.041139480003352415,0.4455741500186911,0.5544258344672794,0.5424332013485462,0.07918319765609547,0.3690804997476489,0.04347684608631739,0.10690717676714909,0.16321347155743438,0.3171308636665344,6383515.106714164,11.271380810495815,0.7139389488656951,0.020904662348780134,0.41642729688625935,0.41642729688625935,0.5835727031137407,4
13,3,0.018291578233041856,0.018250877734279223,0.005657901039945348,0.013955907795926484,0.06784679651314961,0.4359893217223946,0.5640107070283434,0.5541385691359602,0.1011768374031386,0.3633810235240791,0.03806000858471001,0.10498045341900095,0.16972862215205298,0.3010980188846588,6837.353320337471,8.828002146809865,0.7294789621056997,0.016980838196934953,0.37801465590092076,0.37801465590092076,0.6219853440990792,4
14,0,0.0005335420515093488,0.0005193985356226358,0.00011275881557074249,0.00034197115295722327,0.016560773467453285,0.9058204966504909,0.0941795305313829,0.08795378904815651,0.18481883404572302,0.25378021562996306,0.0441732430864498,0.10175827207816869,0.13736249578719628,0.21646323800086975,2145.419181917454,7.636397021188452,0.7531318734144251,0.0768501677567963,0.8954855030004611,0.8954855030004611,0.10451449699953883,4
14,1,0.004941543817986013,0.0024545660025021053,0.0012344591658759612,0.0035154443511971898,0.04579636572225149,0.7222845998599849,0.27771538891493636,0.2661643458495044,0.1339160927503729,0.30612788023001214,0.037490401823831,0.10819773298201552,0.1572510581380621,0.2664257287979126,5004.648232252047,8.23402669091544,0.8085659053290211,0.04066830414444369,0.6880393005615835,0.6880393005615835,0.3119606994384166,4
14,2,0.008217587140396223,0.0032463217074985857,0.001786857313896589,0.0054729731529420565,0.07601240301364945,0.767617532327444,0.23238249625537677,0.2199379500885471,0.2057670229547259,0.3135001143502381,0.06070317520079813,0.13643910336761822,0.18124110394228427,0.25299860537052155,5082.40107265522,8.308469253972852,0.7644697377431712,0.06095643404378223,0.704049661813068,0.704049661813068,0.29595033818693195,4
14,3,0.012698913508159179,0.012761911508267224,0.004201069274803424,0.008829994972982584,0.057453400501027915,0.4528813865437683,0.5471185964637688,0.5398653275702345,0.10012992712119187,0.3481373556245041,0.026930037104255705,0.08160221427765978,0.13930786167045447,0.30795641243457794,8581.327022621808,8.785167706694896,0.7275109458347353,0.013611008752631324,0.4026812592080478,0.4026812592080478,0.5973187407919522,4
15,0,0.014789626658550695,0.011535629947162195,0.0030790288017620536,0.004845163870091184,0.0797660979923443,0.30588621400636207,0.6941138399616124,0.6816236613195618,0.1040167964022174,0.24165201926465785,0.017272597713391284,0.05601801376303805,0.09571782223375505,0.21715974807739258,901.9441405748357,6.765865946823919,0.600315434487737,0.01745178776865062,0.23861027577318938,0.23861027577318938,0.7613897242268106,4
15,1,0.0036889472269714006,0.0018377951966261248,0.0005682743623598749,0.0020066260429415393,0.029147083326256366,0.34840640388707195,0.6515936131316595,0.6441166362829092,0.059610333230672864,0.30647193574406933,0.11946026148506007,0.18275805930743586,0.2114679025547271,0.26301974803209305,1232512.6713018685,8.715455645604955,0.640368050058123,0.010437211442712467,0.32673631630717304,0.32673631630717304,0.673263683692827,4
15,2,0.0027173064244337603,0.0015710187086664124,0.0004900092589432666,0.0009504682592377379,0.028212447121521756,0.6400154620676342,0.3599845710126236,0.3549981031229043,0.07359570409614753,0.2103867347002527,0.016881410817833564,0.05249512171533907,0.086714285284464,0.19485056400299072,760.6539136063024,6.4967102759506,0.846408057939082,0.012666135944438418,0.616789458653778,0.616789458653778,0.383210541346222,4
15,3,0.006784988346892548,0.0055299391605181025,0.0010718515197937512,0.002891998340556482,0.04821497834119487,0.39676895644781185,0.6032310383189186,0.5917657559977183,0.07295919786490304,0.20177607036649053,0.026961763854453896,0.071131641090258,0.10452123143473163,0.15958644449710846,571.7716751822813,6.227310138546021,0.745241128883509,0.017819138623586455,0.36001925914868477,0.36001925914868477,0.6399807408513152,4
16,0,0.0020761348789331002,0.0016346503630497204,0.0004192057234837174,0.0009297224839597668,0.026774653382611216,0.6766450127802862,0.32335499399906376,0.3114691060493115,0.10702322139024732,0.23541385121733283,0.02007918008410127,0.06647329706993396,0.10253534315770672,0.21889737248420715,1807.7445406300797,7.2696072190422445,0.8176744565265934,0.03657647716113084,0.6617562434765353,0.6617562434765353,0.3382437565234647,4
16,1,9.50848896322796e-05,6.547229559448705e-05,2.1487105626907065e-05,4.791229903893896e-05,0.009270511948140136,0.9675986878257433,0.03240134164356675,0.02620394538329003,0.24716888578909513,0.24453626139999093,0.03287772036255975,0.08781464097959082,0.1236756747853082,0.21324005722999573,1515.588639573851,7.2795760451426155,0.6513671471807204,0.15437911047788416,0.9645255468152232,0.9645255468152232,0.03547445318477682,4
16,2,0.0009963068415970023,0.0005265422160238019,0.0003363478109303225,0.0014742873601846511,0.01795761943563041,0.8740805614206806,0.12591939291348464,0.11910055383871253,0.1312947358018301,0.3691315941424919,0.03521713744818488,0.10223835112651164,0.16321641263175324,0.3273511379957199,62937957.860522196,16.14190604058731,0.8247665100968271,0.04714058904004882,0.8629418056874544,0.8629418056874544,0.1370581943125456,4
