query,layer,head,manual_current_share,eager_current_share,manual_per_token_ratio,eager_per_token_ratio,abs_current_share_diff,num_observations
local,15,4,0.7328845262527466,0.7623220324516297,0.8713806390762329,1.218657338619232,0.12134031057357789,5
local,15,5,0.6602567553520202,0.6119831435382366,1.0122701823711395,4.942946247011423,0.18194830417633057,5
local,15,6,0.6735596001148224,0.7057323187589646,0.8361188620328903,4.848940478265286,0.15583532750606538,5
local,15,7,0.8310771107673645,0.7894535064697266,7.294611287117005,10.933802136778832,0.05278810262680054,5
local,15,8,0.6523525655269623,0.6215218231081963,16.044648151099683,20.252268804609777,0.09242816120386124,5
local,15,9,0.7293905735015869,0.5905014391988516,9.242312830686569,4.52775305043906,0.15687867403030395,5
local,15,10,0.8151467680931092,0.7854086458683014,97.65855579972268,112.64635362029075,0.06291177868843079,5
local,15,11,0.6560560882091522,0.5392337299883365,4.588831767439842,8.602405207511037,0.15621833205223085,5
local,15,12,0.7815539300441742,0.6346510536968708,10.876014822721482,28.537797093018888,0.15523207783699036,5
local,15,13,0.7993780374526978,0.6784575998783111,13.084890550374984,42.25005557984114,0.1638763129711151,5
local,15,14,0.698456072807312,0.22926222383975983,0.8155062377452851,0.08920735344290734,0.46919384598731995,5
local,15,15,0.6252750813961029,0.3169860064983368,0.5298160910606384,0.1645754985511303,0.31458563804626466,5
local,15,16,0.8406469464302063,0.7854614496231079,3.2808233976364134,3.340227773785591,0.07962886095046998,5
local,15,17,0.7837103247642517,0.7721216082572937,1.125863826274872,1.6643099009990692,0.07247440814971924,5
local,15,18,0.555769270658493,0.20991754978895188,0.46215474903583526,0.07898173108696938,0.3458517253398895,5
local,15,19,0.7476314902305603,0.6535375475883484,1.0291297912597657,1.0747388899326324,0.14605216979980468,5
local,15,20,0.6008862614631653,0.04749601483345032,0.4845573127269745,0.014175700396299363,0.5533902406692505,5
local,15,21,0.6592547118663787,0.5817375525832176,1.3048579007387162,1.1813543729484082,0.18521712422370912,5
local,15,22,0.8304206967353821,0.6350260436534881,13.813311088085175,2.4336121611297132,0.21200634837150573,5
local,15,23,0.7103822588920593,0.6331788927316666,1.9551735281944276,1.9028270423412323,0.19901899695396424,5
local,15,24,0.8061364650726318,0.4130977690219879,1.3701343536376953,0.2584430828690529,0.3930387020111084,5
local,15,25,0.8441896319389344,0.6417949020862579,2.4512535333633423,0.8124008536338806,0.21274223923683167,5
local,15,26,0.7346255481243134,0.6285205990076065,4.671396332979202,3.447918799519539,0.14744506478309632,5
local,15,27,0.7718069672584533,0.5650172397494316,1.221099579334259,0.8434274323284626,0.20678972601890563,5
local,16,0,0.538383024930954,0.14167799502611161,0.3584327012300491,0.04990238696336746,0.3967050313949585,5
local,16,1,0.6899743676185608,0.3819456398487091,0.8358408272266388,0.23475413024425507,0.31533363461494446,5
local,16,2,0.6260432362556457,0.292081792652607,0.6099801927804946,0.137028918415308,0.3339614450931549,5
local,16,3,0.6824061512947083,0.3802490055561066,0.7133695662021637,0.20434403121471406,0.3021571457386017,5
local,16,4,0.6625653743743897,0.48116560876369474,0.5949881613254547,0.39365240558981895,0.1991264760494232,5
local,16,5,0.747274649143219,0.3968323081731796,0.9323330044746398,0.2197008416056633,0.35044234395027163,5
local,16,6,0.6289858400821686,0.4230971932411194,0.7066435933113098,0.3760116431862116,0.23497242033481597,5
local,16,7,0.6769574761390686,0.05288324244320393,0.7367612242698669,0.01577441650442779,0.6240742444992066,5
local,16,8,0.7184162914752961,0.5682958662509918,1.9595936000347138,0.6393752217292785,0.1501204252243042,5
local,16,9,0.5056994378566741,0.06564981341362,0.41133097410202024,0.019850204791873695,0.44004963636398314,5
local,16,10,0.6292681574821473,0.4001004099845886,0.5009747326374054,0.20601607114076614,0.22916774749755858,5
local,16,11,0.6943298220634461,0.19982270896434784,0.7735709071159362,0.07249564230442047,0.4945071041584015,5
local,16,12,0.6319411873817444,0.05716742649674415,0.5674635767936707,0.017645665816962718,0.574773770570755,5
local,16,13,0.6767286360263824,0.011833845707587897,0.7173273742198945,0.0032172481529414653,0.6648947954177856,5
local,16,14,0.5302231073379516,0.1112278275191784,0.33616323471069337,0.03791155312210322,0.4189952850341797,5
local,16,15,0.6010100066661834,0.20431084781885148,0.6963026374578476,0.07672893404960632,0.3966991603374481,5
local,16,16,0.6791088700294494,0.4023784875869751,0.7267891347408295,0.26401901692152024,0.27673038840293884,5
local,16,17,0.6404634535312652,0.2677295535802841,0.6260130703449249,0.13288775831460953,0.3727338969707489,5
local,16,18,0.6975126504898072,0.556294846534729,0.9590856671333313,0.699928842484951,0.1880398988723755,5
local,16,19,0.7583963871002197,0.4778973996639252,1.0539809584617614,0.35370085313916205,0.2804989814758301,5
local,16,20,0.6517173647880554,0.2989936426281929,0.5766757547855377,0.13644150346517564,0.3527237236499786,5
local,16,21,0.7771833658218383,0.5758099675178527,5.034511870145797,2.0435185462236403,0.2013733983039856,5
local,16,22,0.6946828544139863,0.3730237349867821,1.1790723502635956,0.20859852954745292,0.321659117937088,5
local,16,23,0.6986164093017578,0.5461827799677849,1.102589750289917,0.7089696370065213,0.21109954714775087,5
local,16,24,0.7792073845863342,0.7326835572719574,2.800085550546646,3.5997953444719313,0.06410769820213318,5
local,16,25,0.7921469330787658,0.5883048087358475,4.629525971412659,1.4256119668483733,0.20384212732315063,5
local,16,26,0.7683451890945434,0.6340823918581009,1.8232191979885102,1.6934711277484893,0.19053056240081787,5
local,16,27,0.6344837069511413,0.31891619265079496,0.5871193885803223,0.15525146722793579,0.3155675113201141,5
local,17,0,0.7158133387565613,0.4840348094701767,0.8961420118808746,0.2969317361712456,0.23177852630615234,5
local,17,1,0.7928264737129211,0.699799332022667,13.843964576721191,7.202226813137531,0.09412193894386292,5
local,17,2,0.7322105288505554,0.5707382231950759,5.155476385354996,1.7597107226029038,0.17627824544906617,5
local,17,3,0.7560884058475494,0.6574024587869645,3.4020901679992677,2.642437879741192,0.13111535906791688,5
local,17,4,0.7918808937072754,0.5920666098594666,2.3121554851531982,1.9450439598411322,0.22084017992019653,5
local,17,5,0.7934866309165954,0.7054288178682327,23.502361363172533,3.7077023133635523,0.1045498251914978,5
local,17,6,0.7864106953144073,0.6046582326292992,7.9572899580001835,1.7117697887122632,0.1874138355255127,5
