layer,head,local_current_share,global_current_share,s_current_share,b_log_per_token_ratio,r_per_token_ratio,local_per_token_ratio,global_per_token_ratio,current_token_fraction,num_observations,b_quantile_class,s_threshold_class
11,8,0.08563143014907833,0.12478841394186017,0.10520992204546924,-3.4903784990563222,0.034200845856725594,0.027344294264912562,0.043918966129422136,0.7747186214834104,5,memory_oriented_bottom20,memory_mass_lt25
11,9,0.6661589115858078,0.6943997800350189,0.6802793458104134,0.3548315787942965,13.568549429682033,10.640011493861675,17.339051905274392,0.7747186214834104,5,current_oriented_top20,mixed
11,10,0.6750656276941299,0.6905002236366272,0.6827829256653786,0.42408834430930603,9.244799204094845,6.1857502028346065,13.947956936061383,0.7747186214834104,5,current_oriented_top20,mixed
11,11,0.45736576467752454,0.5159313187003136,0.4866485416889191,-1.0436927328612828,4.398629095146562,2.2566684126853938,8.672507451102136,0.7747186214834104,5,mixed,mixed
11,12,0.43074330389499665,0.4871971011161804,0.4589702025055885,-1.4178519013604323,0.26873521859391947,0.23458724915981288,0.31052557229995725,0.7747186214834104,5,mixed,mixed
11,13,0.791747510433197,0.786743301153183,0.78924540579319,0.7961590413407584,9.558027125873101,10.59356946349144,8.649102419614792,0.7747186214834104,5,current_oriented_top20,current_mass_gt75
11,14,0.5296827733516694,0.49877892099320886,0.514230847172439,-1.296682586327321,1.7263662786364624,2.0529776526615025,1.4535042999312282,0.7747186214834104,5,mixed,mixed
11,15,0.5103751085698605,0.4817436136305332,0.4960593611001968,-1.4751154629340646,1.00990853355278,1.024589128792286,1.0039281567558647,0.7747186214834104,5,mixed,mixed
11,16,0.5543378919363022,0.5855611145496369,0.5699495032429696,-0.622666691323255,2.952381080906928,2.367371194064617,3.6848671212792397,0.7747186214834104,5,current_oriented_top20,mixed
11,17,0.4488753702491522,0.4256874732673168,0.4372814217582345,-1.9872005822669578,0.7900151210707149,0.9433357657864689,0.6631060800515115,0.7747186214834104,5,mixed,mixed
11,18,0.4862749151885509,0.4741958070546389,0.48023536112159493,-1.6510515685853342,1.4169773588099144,1.6395543348044157,1.248670498840511,0.7747186214834104,5,mixed,mixed
11,19,0.5787828689441086,0.5698878459632396,0.574335357453674,-1.1039645387174932,2.681926196468365,2.7917308633681386,2.6676234984770417,0.7747186214834104,5,mixed,mixed
11,20,0.5292269609868526,0.5265633262693882,0.5278951436281204,-1.277288958804594,2.189912567257113,2.687534553743899,1.8477253202348947,0.7747186214834104,5,mixed,mixed
11,21,0.3094679594039917,0.4220739781856537,0.3657709687948227,-1.9189161788410345,0.2350961076543101,0.1791353493928909,0.3159736588597297,0.7747186214834104,5,mixed,mixed
11,22,0.6201025515794754,0.6600420832633972,0.6400723174214363,-0.4501794163648084,1.2038080616701594,1.0418126106262204,1.39163478910923,0.7747186214834104,5,current_oriented_top20,mixed
11,23,0.44807764887809753,0.4759467959403992,0.46201222240924833,-1.405657100396115,0.2775267786969776,0.2599735334515571,0.2963863030076027,0.7747186214834104,5,mixed,mixed
11,24,0.09584220759570597,0.08538910634815688,0.09061565697193143,-4.084587192280261,0.027841979871224543,0.032240114128217055,0.02725627962499854,0.7747186214834104,5,memory_oriented_bottom20,memory_mass_lt25
11,25,0.3937788516283035,0.43723702132701875,0.41550793647766116,-1.6433467444831606,0.28193875108384625,0.2593386940658092,0.30981945544481276,0.7747186214834104,5,mixed,mixed
11,26,0.4410633325576782,0.4633046567440033,0.45218399465084075,-1.4475993519612955,0.2551696761737114,0.25553472340106964,0.25872321426868433,0.7747186214834104,5,mixed,mixed
11,27,0.4613439828157425,0.4679219931364059,0.4646329879760742,-1.4303920684063332,0.3427239814520972,0.34704750701785086,0.3388635039329529,0.7747186214834104,5,mixed,mixed
12,0,0.47629163712263106,0.5112687237560749,0.493780180439353,-1.6367991797378962,0.81909194271694,0.7278910820372403,0.9259173009544611,0.7747186214834104,5,mixed,mixed
12,1,0.47659227848052976,0.509531420469284,0.49306184947490694,-1.3274311925889433,0.4459301068853737,0.4873969487845898,0.4230889841914177,0.7747186214834104,5,mixed,mixed
12,2,0.354830501973629,0.39080053269863124,0.37281551733613016,-1.8899976542629893,0.22548714218053809,0.1924442701041698,0.2676363505423069,0.7747186214834104,5,mixed,mixed
12,3,0.38601595964282753,0.39120470415800807,0.38861033190041777,-2.317749146670355,0.40898920541225336,0.38671220820397134,0.43619857262820005,0.7747186214834104,5,mixed,mixed
12,4,0.4581873267889023,0.4906646877527237,0.47442600727081297,-1.417432243434009,0.5743493529460327,0.5092555984854699,0.6493187502026558,0.7747186214834104,5,mixed,mixed
12,5,0.17848664484918114,0.19837867086753247,0.18843265785835678,-3.636982942419661,0.10020023980952442,0.08776742022018874,0.11525895227678115,0.7747186214834104,5,memory_oriented_bottom20,memory_mass_lt25
12,6,0.5754799842834473,0.5874782860279083,0.5814791351556778,-0.8355834893369704,0.6125543746927508,0.6255760550498962,0.6010974824428559,0.7747186214834104,5,mixed,mixed
12,7,0.4539200007915497,0.4472797691822052,0.4505998849868774,-1.4441543123443965,0.24860507245968674,0.25203063189983366,0.24581950306892392,0.7747186214834104,5,mixed,mixed
12,8,0.7017001271247864,0.6938758373260498,0.697787982225418,-0.2147912973628147,1.1883620645034458,1.284704127907753,1.1027939110994338,0.7747186214834104,5,current_oriented_top20,mixed
12,9,0.6110983997583389,0.6284232378005982,0.6197608187794685,-0.5975505288468066,1.0409825871684524,1.0869755029678345,1.0077079638838768,0.7747186214834104,5,current_oriented_top20,mixed
12,10,0.6649957418441772,0.6778548359870911,0.6714252889156341,-0.38882244136651745,0.9670544978236137,0.9287306219339371,1.0081335753202438,0.7747186214834104,5,current_oriented_top20,mixed
12,11,0.7117852091789245,0.7070219695568085,0.7094035893678665,-0.0094431175342355,1.8969008409976857,2.1581174343824387,1.6725898176431655,0.7747186214834104,5,current_oriented_top20,mixed
12,12,0.7523083686828613,0.7442830502986908,0.7482957094907761,-0.0012512427761192768,1.2625208724141705,1.2836617946624755,1.2419514656066895,0.7747186214834104,5,current_oriented_top20,mixed
12,13,0.6645809829235076,0.6448823988437653,0.6547316908836365,-0.5057335768063054,0.795140823579498,0.8823915719985962,0.7213838994503021,0.7747186214834104,5,current_oriented_top20,mixed
12,14,0.37052206695079803,0.38293775767087934,0.3767299123108387,-1.8318976636932465,0.19231731408358482,0.18295738548040386,0.2035667426884174,0.7747186214834104,5,mixed,mixed
12,15,0.32792708575725554,0.3777408719062805,0.35283397883176804,-1.904858097266397,0.17207980592366987,0.15353530347347258,0.1938141882419586,0.7747186214834104,5,mixed,mixed
12,16,0.13272317945957177,0.15760797858238215,0.145165579020977,-3.1145228964448926,0.04920047723359147,0.044562863558530764,0.05445908829569814,0.7747186214834104,5,memory_oriented_bottom20,memory_mass_lt25
12,17,0.5424975574016571,0.5868229269981384,0.5646602421998977,-0.9731506342810438,0.41800055321354834,0.37484999001026154,0.4678143113851547,0.7747186214834104,5,mixed,mixed
12,18,0.440789408236742,0.41154567822813987,0.42616754323244094,-1.8343810428005285,0.3126400643029873,0.3534843012690544,0.27807254940271375,0.7747186214834104,5,mixed,mixed
12,19,0.3976927220821381,0.45953779220581054,0.4286152571439743,-1.574673198666217,0.2526711304490262,0.22401411235332486,0.2856924995779991,0.7747186214834104,5,mixed,mixed
12,20,0.19409947544336317,0.18873957023024554,0.19141952283680436,-2.894920855386194,0.07423873241958284,0.07712094075977798,0.07255484685301777,0.7747186214834104,5,memory_oriented_bottom20,memory_mass_lt25
12,21,0.49757192879915235,0.4996696949005127,0.49862081184983253,-1.3884254243349015,0.6492445323694986,0.7009907864034176,0.6108254000544547,0.7747186214834104,5,mixed,mixed
12,22,0.6497509866952896,0.6461334884166717,0.6479422375559807,-0.4799734484719317,0.9690363253138017,1.0644272923469544,0.8849541813135147,0.7747186214834104,5,current_oriented_top20,mixed
12,23,0.5982854157686234,0.5431704223155975,0.5707279190421104,-0.9343772758479117,0.6185014598509075,0.7518063440918923,0.5129444912075997,0.7747186214834104,5,mixed,mixed
12,24,0.3024741321802139,0.2682486325502395,0.2853613823652267,-2.1853939864133225,0.11695630681188304,0.12695292383432383,0.10814742594957347,0.7747186214834104,5,mixed,mixed
12,25,0.661748394370079,0.6588467419147491,0.6602975681424141,-0.27442698898922224,1.6603276568512837,1.9750789746642112,1.415599597990513,0.7747186214834104,5,current_oriented_top20,mixed
12,26,0.6132199823856354,0.6484930336475372,0.6308565080165863,-0.5120349671409044,1.1421291257848094,1.069908480346203,1.219790019094944,0.7747186214834104,5,current_oriented_top20,mixed
12,27,0.726268595457077,0.7529315114021301,0.7396000534296036,0.06111190761373386,1.649113554911882,1.7666245460510255,1.6882958590984345,0.7747186214834104,5,current_oriented_top20,mixed
13,0,0.21826381813734766,0.26946293041110037,0.24386337427422405,-2.9307345069509827,0.11122336362353424,0.09176975172013041,0.13533911611884827,0.7747186214834104,5,memory_oriented_bottom20,memory_mass_lt25
13,1,0.31329656466841693,0.3140133887529373,0.3136549767106771,-2.254302034112805,0.15439836441185825,0.1583311259746551,0.15190551131963725,0.7747186214834104,5,mixed,mixed
13,2,0.5377878338098526,0.5661541789770126,0.5519710063934327,-1.035004743231342,0.6392784643576224,0.608888603746891,0.6766097366809845,0.7747186214834104,5,mixed,mixed
13,3,0.3952451258897781,0.4014023900032043,0.3983237579464912,-1.713462858451703,0.22442621199649912,0.22627958059310913,0.22473412752151484,0.7747186214834104,5,mixed,mixed
13,4,0.4859293133020401,0.5887422025203705,0.5373357579112052,-1.0465989489824306,0.4847778191265837,0.4379826828837395,0.5495184540748597,0.7747186214834104,5,mixed,mixed
13,5,0.49313930571079256,0.566307657957077,0.5297234818339348,-1.1140243351513277,0.42247638886616967,0.3673924580216408,0.4892407953739165,0.7747186214834104,5,mixed,mixed
13,6,0.3580554351210594,0.3899475634098053,0.37400149926543236,-1.8566465452515128,0.20464501408571203,0.18805408552289007,0.2230304285883903,0.7747186214834104,5,mixed,mixed
13,7,0.704883474111557,0.6979532718658447,0.7014183729887009,0.3183115925979301,5.492705447325436,6.318190310895443,4.797405920922756,0.7747186214834104,5,current_oriented_top20,mixed
13,8,0.3599009286612272,0.34878604477271435,0.35434348671697075,-2.940479679025138,0.5142694120428992,0.5505321131087839,0.4841545619536191,0.7747186214834104,5,memory_oriented_bottom20,mixed
13,9,0.5291649119928479,0.5394371641799808,0.5343010380864144,-1.689840275055928,2.1841667544730954,2.0757926637772472,2.2993123804684727,0.7747186214834104,5,mixed,mixed
13,10,0.5157170489430427,0.4996217381209135,0.5076693935319782,-1.6942544911830044,0.9302787739248505,1.0980162298306824,0.8053771897219122,0.7747186214834104,5,mixed,mixed
13,11,0.5935225367546082,0.663756501674652,0.6286395192146301,-0.6892192114619682,0.5293690131861879,0.44143396615982056,0.6392514109611511,0.7747186214834104,5,mixed,mixed
13,12,0.531201782822609,0.5993723094463348,0.5652870461344719,-0.7646779516112217,1.6161313072488226,1.4369902901351452,1.820244525372982,0.7747186214834104,5,mixed,mixed
13,13,0.5104143668431789,0.47798793483525515,0.494201150839217,-1.9312668239516788,5.9904600616414445,3.704174600634724,9.965488420124165,0.7747186214834104,5,mixed,mixed
13,14,0.5426830440759659,0.5832011997699738,0.5629421219229698,-0.8798046503874968,0.9410829510832622,0.8162458799779415,1.087657843530178,0.7747186214834104,5,mixed,mixed
13,15,0.41003344506025313,0.4109916344285011,0.4105125397443771,-1.6540422819342027,0.39222017522788255,0.3736965000629425,0.41369732320308683,0.7747186214834104,5,mixed,mixed
13,16,0.5494878053665161,0.5976165652275085,0.5735521852970124,-0.9204161004083753,0.47682152228434094,0.4493479490280151,0.5085338979959488,0.7747186214834104,5,mixed,mixed
13,17,0.6751003324985504,0.7374207437038421,0.7062605381011963,-0.23012679148918966,1.0314116475859425,0.8582799375057221,1.239965558052063,0.7747186214834104,5,current_oriented_top20,mixed
13,18,0.5761509776115418,0.5925676256418229,0.5843593016266823,-0.8013833335523486,0.864798290350451,0.8503781780600548,0.8812742754817009,0.7747186214834104,5,mixed,mixed
13,19,0.4546217054128647,0.5072227835655212,0.48092224448919296,-1.327987252212718,0.3468093481995643,0.30285861492156985,0.40585229694843294,0.7747186214834104,5,mixed,mixed
13,20,0.514434389770031,0.5246044605970382,0.5195194251835347,-1.012993933668756,1.6025947591565994,1.4253590248525143,1.8066863119602203,0.7747186214834104,5,mixed,mixed
13,21,0.5939607799053193,0.6216406047344207,0.60780069231987,-0.7445391174058384,0.6172816248093956,0.5842994391918183,0.6587509006261825,0.7747186214834104,5,mixed,mixed
13,22,0.5815813273191452,0.6149601638317108,0.598270745575428,-0.8031814874123011,0.5767391066190448,0.5364090904593468,0.6286606043577194,0.7747186214834104,5,mixed,mixed
13,23,0.5115499526262284,0.5301237612962723,0.5208368569612503,-1.1663374591881506,0.4127406227605679,0.4080873057246208,0.4327876687049866,0.7747186214834104,5,mixed,mixed
13,24,0.6304652363061904,0.6626635074615479,0.6465643718838692,-0.47544167039930973,0.9734762402845748,1.0639489442110062,0.9226410806179046,0.7747186214834104,5,current_oriented_top20,mixed
13,25,0.3730388402938843,0.4228987067937851,0.3979687735438347,-1.7100157266861458,0.21459774170890838,0.18502278476953501,0.25744849443435663,0.7747186214834104,5,mixed,mixed
13,26,0.6257601201534271,0.6608680665493012,0.6433140933513641,-0.5707475291011072,0.6966411430711472,0.6811334311962127,0.7385073810815811,0.7747186214834104,5,current_oriented_top20,mixed
13,27,0.5745348244905472,0.6183541178703308,0.596444471180439,-0.7713527804648889,0.6946717569353593,0.668380844593048,0.7299681946635246,0.7747186214834104,5,mixed,mixed
14,0,0.004354458815214431,0.00483938692486842,0.004596922870041426,-8.200785581319405,0.001193163757860287,0.0011351809756888144,0.00127500345479344,0.7747186214834104,5,memory_oriented_bottom20,memory_mass_lt25
14,1,0.11886410489678378,0.18517981916666026,0.15202196203172202,-3.0906202200787947,0.05009444617542943,0.03838920090347522,0.0658539734780788,0.7747186214834104,5,memory_oriented_bottom20,memory_mass_lt25
14,2,0.09804040938615793,0.16085282415151592,0.12944661676883693,-3.663424706857401,0.04687377658358345,0.03417484611272806,0.06721313409507271,0.7747186214834104,5,memory_oriented_bottom20,memory_mass_lt25
14,3,0.08583158552646633,0.10370365232229228,0.09476761892437931,-3.65355447657346,0.029830364479904364,0.0269386194646358,0.03349027074873444,0.7747186214834104,5,memory_oriented_bottom20,memory_mass_lt25
14,4,0.01673054872371716,0.0242573557188734,0.02049395222129528,-6.884044367787752,0.005590668148893571,0.004580035660183045,0.00686322568799364,0.7747186214834104,5,memory_oriented_bottom20,memory_mass_lt25
14,5,0.3023101717233657,0.3992964506149292,0.3508033111691475,-1.9114121454689514,0.1869088154498118,0.16544685438275336,0.21947713792324067,0.7747186214834104,5,mixed,mixed
14,6,0.05884595364332196,0.1290628314018249,0.09395439252257344,-3.7320540006397502,0.02730231402030007,0.017621967568993542,0.0436427682638168,0.7747186214834104,5,memory_oriented_bottom20,memory_mass_lt25
14,7,0.17715029418468475,0.16940282285213468,0.17327655851840973,-2.9341569734348654,0.0637583469828625,0.06565061584115024,0.062148081511259036,0.7747186214834104,5,memory_oriented_bottom20,memory_mass_lt25
14,8,0.17438487038016318,0.181625934690237,0.17800540253520009,-3.2226795569584388,0.07672743096001539,0.07670921664685007,0.07923279963433738,0.7747186214834104,5,memory_oriented_bottom20,memory_mass_lt25
14,9,0.5346428029239177,0.5430014967918396,0.5388221498578787,-1.1372827904146832,0.7390552858349819,0.7718135204166174,0.7223623506724834,0.7747186214834104,5,mixed,mixed
14,10,0.6749944806098938,0.6937877297401428,0.6843911051750183,-0.40439709994084855,0.7601346964361235,0.7585151731967926,0.7658202290534973,0.7747186214834104,5,current_oriented_top20,mixed
14,11,0.7399053931236267,0.7694188714027405,0.7546621322631836,0.08735416074167661,1.4558819280609478,1.456591159105301,1.4661459863185882,0.7747186214834104,5,current_oriented_top20,current_mass_gt75
14,12,0.4573502242565155,0.4509302616119385,0.454140242934227,-1.4297261951064206,0.25467192019179613,0.2695098906755447,0.24377265572547907,0.7747186214834104,5,mixed,mixed
14,13,0.6612166225910187,0.6707580745220184,0.6659873485565185,-0.4007125887175958,0.9672766168354501,1.079199755191803,0.888918149471283,0.7747186214834104,5,current_oriented_top20,mixed
14,14,0.3541939064860344,0.36460053771734235,0.3593972221016884,-2.0109887877495902,0.3272694577622678,0.31693374328315255,0.34320161864161486,0.7747186214834104,5,mixed,mixed
14,15,0.22365481331944462,0.22228309214115138,0.222968952730298,-2.7950773098218997,0.10509775891470444,0.10758905224502083,0.10346013754606245,0.7747186214834104,5,memory_oriented_bottom20,memory_mass_lt25
14,16,0.5788616120815278,0.5456698477268219,0.5622657299041748,-0.8311548122396358,0.8884931936237811,1.1253462612628937,0.7062550738453865,0.7747186214834104,5,mixed,mixed
14,17,0.3282203361392021,0.3064321890473366,0.31732626259326935,-2.331894189736789,0.22170750789212076,0.22890723459422585,0.21525040790438651,0.7747186214834104,5,mixed,mixed
14,18,0.20211074203252782,0.24386709630489345,0.22298891916871066,-2.702591143968192,0.09210677099193762,0.08065598793327804,0.10566216036677359,0.7747186214834104,5,memory_oriented_bottom20,memory_mass_lt25
14,19,0.3312400683760643,0.3472495257854461,0.3392447970807552,-2.0462974688449305,0.1947155170996532,0.18654074072837826,0.2072857894003391,0.7747186214834104,5,mixed,mixed
14,20,0.366872763633728,0.38281541168689726,0.37484408766031263,-1.8468023318677993,0.2538967709664896,0.23232185989618298,0.28048097044229503,0.7747186214834104,5,mixed,mixed
14,21,0.4088817059993744,0.4428545594215393,0.42586813271045687,-1.5812093627011488,0.23738608316708545,0.21427291631698603,0.2653783738613128,0.7747186214834104,5,mixed,mixed
14,22,0.6008947253227234,0.6459904730319976,0.6234425991773606,-0.7006180764657952,0.5631840455933304,0.5121101498603821,0.6195611894130707,0.7747186214834104,5,mixed,mixed
14,23,0.5111709892749786,0.48613602221012114,0.4986535057425499,-1.2569967554475512,0.38333928224226105,0.42861332893371584,0.3488146886229515,0.7747186214834104,5,mixed,mixed
