region,bin,x,local_density,global_density
previous,96,-0.03500000000000003,5.869177177352905e-06,5.0479205062671026e-06
previous,97,-0.025000000000000022,5.012985463580736e-06,4.212580466768793e-06
previous,98,-0.015000000000000013,6.979700592475118e-06,5.9479526813141334e-06
previous,99,-0.005,0.0024695130224263637,0.0019166147216384737
current,0,0.005,2.671109731803584e-05,2.1142339930371905e-05
current,1,0.015,8.730001620362452e-06,6.920340630196213e-06
current,2,0.025,5.268048073271436e-06,4.241675366863407e-06
current,3,0.034999999999999996,4.530113029914548e-06,3.496317798036977e-06
current,4,0.045,4.352931486898936e-06,3.3495436561716646e-06
current,5,0.055,4.109455790405858e-06,3.062626663621609e-06
current,6,0.065,5.589294105169645e-06,4.4218999831553785e-06
current,7,0.07500000000000001,4.68134952574919e-06,3.6394534466042533e-06
current,8,0.085,4.463719957287566e-06,3.495154815039091e-06
current,9,0.095,3.973442873666964e-06,3.082505667969005e-06
current,10,0.10500000000000001,4.639966540039774e-06,3.6225929632365126e-06
current,11,0.115,6.6097550530935685e-06,5.3658337015010646e-06
current,12,0.125,1.4215342394074505e-05,1.1250946367537688e-05
current,13,0.135,7.461051567082793e-06,5.230700637941147e-06
current,14,0.14500000000000002,3.17634628839521e-06,2.3265890257446197e-06
current,15,0.155,3.824175707348108e-06,3.142965810258495e-06
current,16,0.165,3.0383516357743452e-06,2.4187754188669344e-06
current,17,0.17500000000000002,3.1976768201850658e-06,2.452885835815991e-06
current,18,0.185,2.449578612912291e-06,1.81949233221962e-06
current,19,0.195,3.143060149597557e-06,2.214685383473714e-06
current,20,0.20500000000000002,3.087507670155604e-06,2.2912039699521096e-06
current,21,0.215,3.691490740479543e-06,2.8768073530254326e-06
current,22,0.225,3.775407643221412e-06,2.9350982179132225e-06
current,23,0.23500000000000001,3.468246369934326e-06,2.8157728839729243e-06
current,24,0.245,4.581423433350841e-06,3.660459345628995e-06
current,25,0.255,1.4512232568523934e-05,1.1454506805848166e-05
current,26,0.265,5.425878253144758e-06,4.743961929246937e-06
current,27,0.275,4.648985904451569e-06,3.989865861661442e-06
current,28,0.28500000000000003,4.126558070596526e-06,3.5901668730516855e-06
current,29,0.295,2.672150781752778e-06,2.1780097091666496e-06
current,30,0.305,2.958211920792323e-06,2.3914924324752956e-06
current,31,0.315,3.4365231613844802e-06,2.811382412566988e-06
current,32,0.325,3.1230649989195124e-06,2.5574147924446933e-06
current,33,0.335,3.431945702102114e-06,2.7919938952900526e-06
current,34,0.34500000000000003,3.489429498618587e-06,2.8683396046907158e-06
current,35,0.35500000000000004,4.1003355991098056e-06,3.4010598148031525e-06
current,36,0.365,4.120721447221439e-06,3.4119896575211156e-06
current,37,0.375,1.4831484992676136e-05,1.2262335318684229e-05
current,38,0.385,8.720822314230924e-06,6.7451221633402794e-06
current,39,0.395,3.4705017601853034e-06,2.6746230750344397e-06
current,40,0.405,4.305034481752287e-06,3.553139626259211e-06
current,41,0.41500000000000004,3.4009883800266908e-06,2.748867057171222e-06
current,42,0.425,2.7308713212584493e-06,2.2644465032879786e-06
current,43,0.435,3.6360540036639577e-06,2.9250048281339185e-06
current,44,0.445,3.376655902044075e-06,2.7126058267809845e-06
current,45,0.455,4.639246160202359e-06,3.8145709525878726e-06
current,46,0.465,5.143840978956512e-06,4.156869603580812e-06
current,47,0.47500000000000003,3.810462230807834e-06,3.149802592428368e-06
current,48,0.485,5.5886259850254015e-06,4.608949768448745e-06
current,49,0.495,6.457657486189604e-06,5.438050486506598e-06
current,50,0.505,1.9801444349171535e-05,1.610905448559402e-05
current,51,0.515,8.959193576406598e-06,7.262163310361775e-06
current,52,0.525,6.117499749182441e-06,5.184897310479235e-06
current,53,0.535,4.187636478451743e-06,3.456449573723241e-06
current,54,0.545,4.571919775771119e-06,3.7974113449392316e-06
current,55,0.555,4.173835735372802e-06,3.464623148084795e-06
current,56,0.5650000000000001,5.228836487021352e-06,4.273434841514486e-06
current,57,0.5750000000000001,5.442016683274436e-06,4.549299583684341e-06
current,58,0.585,5.03174940799259e-06,4.167098689911617e-06
current,59,0.595,4.079709393821833e-06,3.3950027265481536e-06
current,60,0.605,4.5411065047796814e-06,3.784867919121933e-06
current,61,0.615,5.9793864643464135e-06,5.0004243287183235e-06
current,62,0.625,2.235870471979849e-05,1.8828836337953752e-05
current,63,0.635,1.1569978544323058e-05,9.17353362143906e-06
current,64,0.645,6.8306475469046055e-06,5.549228164074186e-06
current,65,0.655,4.867329813427372e-06,4.05096949262371e-06
current,66,0.665,5.432137903212885e-06,4.456424594896278e-06
current,67,0.675,6.700053768501063e-06,5.7920507543360365e-06
current,68,0.685,4.682078513594336e-06,3.883671292514083e-06
current,69,0.6950000000000001,4.6979958619770016e-06,3.882293235770536e-06
current,70,0.7050000000000001,7.4272023314325474e-06,6.158650907708557e-06
current,71,0.715,6.126899006863007e-06,5.043864629725453e-06
current,72,0.725,6.905926798652923e-06,5.887734131385273e-06
current,73,0.735,7.727193714604905e-06,6.804792000556685e-06
current,74,0.745,9.42360932870134e-06,8.152558535812204e-06
current,75,0.755,2.8669303813386456e-05,2.325564629960094e-05
current,76,0.765,1.2224336835376506e-05,9.707144464968854e-06
current,77,0.775,9.449528926271638e-06,8.04885963477239e-06
current,78,0.785,6.778564199129394e-06,5.296501664319368e-06
current,79,0.795,5.402814209952451e-06,4.23074534317456e-06
current,80,0.805,7.3364144552043605e-06,5.998343402895944e-06
current,81,0.8150000000000001,7.457808771264075e-06,6.240960519569538e-06
current,82,0.8250000000000001,8.31595095036744e-06,6.699646140574185e-06
current,83,0.8350000000000001,9.571460642913439e-06,7.698282987042389e-06
current,84,0.845,9.083559211366987e-06,7.435762494985599e-06
current,85,0.855,1.0078016547437556e-05,8.622582113530928e-06
current,86,0.865,9.028290927123022e-06,7.430387428280947e-06
current,87,0.875,3.878795275470891e-05,3.13040820531439e-05
current,88,0.885,2.2075131866762492e-05,1.696393899678418e-05
current,89,0.895,1.1491150549814772e-05,8.683768236764712e-06
current,90,0.905,1.243639617540543e-05,9.989069489645827e-06
current,91,0.915,1.0847023913486606e-05,8.674975656712915e-06
current,92,0.925,1.2380275476822804e-05,9.990397644828033e-06
current,93,0.935,9.991716786558124e-06,7.811301726081052e-06
current,94,0.9450000000000001,8.891731146242855e-06,6.578403528578747e-06
current,95,0.9550000000000001,1.279411328097495e-05,9.815851971747439e-06
current,96,0.965,1.348825970367494e-05,1.0446584645492573e-05
current,97,0.975,1.6027767727262806e-05,1.2602119133301743e-05
current,98,0.985,1.6436629573954818e-05,1.2650300024632794e-05
current,99,0.995,2.1448393767411976e-05,1.698261738460021e-05
