name,label,bin,x,mean_density,local_density,global_density
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),125,0.6275,1.0773987233798316e-06,9.524345776818726e-07,1.2023628690777905e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),126,0.6325,1.5908674961500376e-06,1.4504766820014732e-06,1.7312583102986018e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),127,0.6375,1.7465036583936514e-06,1.418088556550044e-06,2.074918760237259e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),128,0.6425,1.0886878253505268e-06,9.506878098721115e-07,1.2266878408289422e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),129,0.6475,1.298109238640726e-06,1.2255023571177453e-06,1.3707161201637064e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),130,0.6525,1.0779759906297061e-06,9.653585055145543e-07,1.190593475744858e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),131,0.6575,1.2095875985908478e-06,1.0979012634899327e-06,1.3212739336917626e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),132,0.6625,9.576039151478914e-07,8.418742579254155e-07,1.073333572370367e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),133,0.6675,8.392240472078681e-07,7.169174003658034e-07,9.615306940499328e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),134,0.6725,1.0153545316273136e-06,8.383198044319735e-07,1.1923892588226539e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),135,0.6775,7.590322691645009e-07,7.007697442012224e-07,8.172947941277795e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),136,0.6825,8.093207100046129e-07,7.631419590227649e-07,8.55499460986461e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),137,0.6875,1.061724516050942e-06,9.432827547633289e-07,1.1801662773385552e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),138,0.6925,9.029065962197689e-07,8.559055889431225e-07,9.499076034964154e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),139,0.6975,1.0653897979701858e-06,9.807211094019813e-07,1.1500584865383904e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),140,0.7025,1.7150486734911804e-06,1.577372474668794e-06,1.8527248723135666e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),141,0.7074999999999999,3.4000609677572613e-06,2.873495528124944e-06,3.926626407389579e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),142,0.7124999999999999,1.1414153594354763e-06,9.471091532629674e-07,1.3357215656079852e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),143,0.7174999999999999,1.1085316334710375e-06,9.372819838355489e-07,1.279781283106526e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),144,0.7224999999999999,9.73159881060123e-07,8.311635651482772e-07,1.1151561969719687e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),145,0.7274999999999999,7.863300329599302e-07,6.649665859218398e-07,9.076934799980206e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),146,0.7324999999999999,9.115253638875791e-07,7.212842376702611e-07,1.1017664901048972e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),147,0.7374999999999999,7.33466691826834e-07,6.142867172392081e-07,8.526466664144599e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),148,0.7424999999999999,7.091890939899973e-07,5.870438855026805e-07,8.313343024773141e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),149,0.7474999999999999,6.867785618932691e-07,5.585298095768718e-07,8.150273142096662e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),150,0.7525,5.846344503116338e-07,4.869489852613437e-07,6.823199153619239e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),151,0.7575,1.1883070527574091e-06,9.602946704490023e-07,1.416319435065816e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),152,0.7625,5.691034518560758e-07,4.656253196344551e-07,6.725815840776964e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),153,0.7675,7.945267656493473e-07,6.379095265986377e-07,9.511440047000568e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),154,0.7725,7.416167748479957e-07,6.286182779393e-07,8.546152717566915e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),155,0.7775,7.884335480363396e-07,7.182136475388948e-07,8.586534485337844e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),156,0.7825,7.573391432710456e-07,6.16550015105791e-07,8.981282714363001e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),157,0.7875,8.860603395126938e-07,8.156841135230155e-07,9.56436565502372e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),158,0.7925,6.039930988371063e-07,5.520966307618178e-07,6.558895669123948e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),159,0.7975,7.899074806313626e-07,7.313627626055157e-07,8.484521986572093e-07
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),160,0.8025,2.8439274442705805e-06,2.522292774642665e-06,3.1655621138984965e-06
top_L14_KV0,top L14-KV0 (score sum=2.98e+03),161,0.8075,1.699053732246674e-06,1.3998076805624545e-06,1.9982997839308936e-06
