name,label,bin,x,mean_density,local_density,global_density
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",34,0.17250000000000001,2.0037293145337894e-06,2.4922813395278354e-06,1.5151772895397438e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",35,0.17750000000000002,2.72611661346543e-06,3.4391905805770354e-06,2.0130426463538242e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",36,0.1825,1.894180828949337e-06,2.3206781327088166e-06,1.4676835251898574e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",37,0.1875,3.725772297410604e-06,4.863067923720012e-06,2.5884766711011968e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",38,0.1925,1.9610974151262894e-06,2.4462204807816434e-06,1.4759743494709352e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",39,0.1975,5.208685572632987e-06,6.421802982714553e-06,3.995568162551422e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",40,0.2025,9.173290769532677e-06,1.023181311841727e-05,8.114768420648083e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",41,0.20750000000000002,3.6121254831655847e-06,4.438374090349433e-06,2.785876875981736e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",42,0.2125,3.1143365231451573e-06,3.715669294531868e-06,2.513003751758447e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",43,0.2175,0.000812708503413465,0.0009123465361540184,0.0007130704706729116
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",44,0.2225,1.5063347323770619e-06,1.6851094609851965e-06,1.327560003768927e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",45,0.2275,1.5567947895890808e-06,1.712898210826097e-06,1.4006913683520646e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",46,0.2325,9.023245480323437e-07,9.391114060365778e-07,8.655376900281096e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",47,0.23750000000000002,8.439952432175752e-07,9.19530350529385e-07,7.684601359057654e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",48,0.2425,8.595469641444912e-07,9.139207455583736e-07,8.051731827306087e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",49,0.2475,9.220954808597526e-07,9.847728067922747e-07,8.594181549272304e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",50,0.2525,8.365934017920804e-07,9.093466043655749e-07,7.638401992185859e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",51,0.2575,1.2381930239208875e-06,1.2425728844586307e-06,1.2338131633831445e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",52,0.2625,1.0573644339777796e-06,1.1103847644530366e-06,1.0043441035025223e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",53,0.2675,0.00020658208689943488,0.00022660318311246947,0.00018656099068640027
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",54,0.2725,0.00019671424997369513,0.00021220363341204314,0.00018122486653534712
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",55,0.2775,1.0320559299868494e-06,1.1803945523882118e-06,8.83717307585487e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",56,0.28250000000000003,9.55116978015472e-07,1.063128069387988e-06,8.471058866429562e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",57,0.28750000000000003,1.1449148148910484e-06,1.2907498135713728e-06,9.99079816210724e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",58,0.2925,1.0158503158663734e-06,1.1500525829433172e-06,8.816480487894296e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",59,0.2975,1.615846073832472e-06,1.8379944809307095e-06,1.3936976667342345e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",60,0.3025,1.122762747789758e-06,1.2540228461992747e-06,9.915026493802413e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",61,0.3075,1.7450280154207576e-06,1.987644598752273e-06,1.5024114320892425e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",62,0.3125,1.7636358182114366e-06,1.9987631227585164e-06,1.5285085136643569e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",63,0.3175,1.77579483460834e-06,1.9581771409450866e-06,1.5934125282715935e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",64,0.3225,9.430237578759e-07,1.0512623670625284e-06,8.347851486892718e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",65,0.3275,6.802104662386097e-07,7.444547155241057e-07,6.159662169531137e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",66,0.3325,5.958773994864584e-07,6.501136117062092e-07,5.416411872667075e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",67,0.3375,6.333625748311533e-07,6.805071807645748e-07,5.862179688977318e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",68,0.3425,5.877174921969137e-07,6.355513692467087e-07,5.398836151471187e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",69,0.34750000000000003,7.240831355456327e-07,7.816452653384789e-07,6.665210057527864e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",70,0.35250000000000004,5.715025161683634e-07,6.366190267012176e-07,5.063860056355094e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",71,0.3575,7.691695833906515e-07,8.157758161684927e-07,7.225633506128101e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",72,0.3625,6.182630859338393e-07,6.72534862847637e-07,5.639913090200415e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",73,0.3675,8.019732007369385e-07,8.548296120482389e-07,7.49116789425638e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",74,0.3725,7.49028944012155e-07,8.063304416542191e-07,6.917274463700908e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",75,0.3775,7.113713321262236e-07,7.802028717053742e-07,6.425397925470731e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",76,0.3825,1.137641378688516e-06,1.1663763522002618e-06,1.10890640517677e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",77,0.3875,8.188365226504044e-07,8.604555513816845e-07,7.772174939191245e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",78,0.3925,1.2793637478937723e-06,1.2870469114594535e-06,1.2716805843280911e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",79,0.3975,8.679758646426958e-07,8.675425046281557e-07,8.684092246572359e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",80,0.4025,1.2464921975866413e-06,1.2639104300303318e-06,1.229073965142951e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",81,0.40750000000000003,1.0911181444076386e-06,1.1492862280907242e-06,1.032950060724553e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",82,0.41250000000000003,2.0047173450166156e-06,2.042785902338957e-06,1.9666487876942744e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",83,0.41750000000000004,5.814929409098113e-07,5.870811727553311e-07,5.759047090642915e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",84,0.4225,8.370074989930539e-07,8.756368572448991e-07,7.983781407412087e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",85,0.4275,4.630981119849561e-07,4.7045962706501345e-07,4.5573659690489876e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",86,0.4325,6.491298500626336e-07,6.378586253471699e-07,6.604010747780973e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",87,0.4375,4.676362855044707e-07,4.822701770633233e-07,4.5300239394561815e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",88,0.4425,5.377607875191513e-07,5.539296158271359e-07,5.215919592111667e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",89,0.4475,4.466656246141351e-07,4.6628616498115403e-07,4.2704508424711616e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",90,0.4525,4.765232932056409e-07,4.842332503228266e-07,4.688133360884551e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",91,0.4575,4.4206212075031157e-07,4.5614207928273185e-07,4.279821622178913e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",92,0.4625,5.85607791338459e-07,5.89043622767349e-07,5.821719599095689e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",93,0.4675,4.6091438170898466e-07,4.708603203848075e-07,4.5096844303316175e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",94,0.47250000000000003,5.950835649010904e-07,6.059701312161841e-07,5.841969985859967e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",95,0.47750000000000004,6.039731995802608e-07,6.157478590499263e-07,5.921985401105953e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",96,0.4825,7.37831233063194e-07,7.427691701065799e-07,7.328932960198082e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",97,0.4875,6.092024652356746e-07,6.168787974404819e-07,6.015261330308672e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",98,0.4925,8.793399095858539e-07,8.805050535037091e-07,8.781747656679986e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",99,0.4975,7.274771677755001e-07,7.199944645565535e-07,7.349598709944465e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",100,0.5025,1.3407427478081705e-06,1.3434975179344683e-06,1.3379879776818728e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",101,0.5075,1.0285769686138986e-06,1.063597157521404e-06,9.935567797063932e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",102,0.5125,1.606113495914282e-06,1.6616492156832204e-06,1.5505777761453437e-06
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",103,0.5175,7.651619000625942e-07,8.069171428815025e-07,7.234066572436859e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",104,0.5225,5.27469523043627e-07,4.980269230665206e-07,5.569121230207332e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",105,0.5275,4.3651675594804017e-07,4.351167786710773e-07,4.3791673322500303e-07
bottom_L10_KV3,"bottom L10-KV3 (b=-4.35, s=0.19)",106,0.5325,5.40553668112612e-07,5.229189404027628e-07,5.581883958224612e-07
