layer,kv_head,readout_shape_score,readout_shape_score_median,peak_readout_shape_score,spiky_readout_score,internal_readout_share,memory_readout_share,current_readout_share,current_core_readout_share,clean_internal_readout_share,internal_topk_concentration,internal_top1_concentration,internal_top4_concentration,internal_top8_concentration,internal_top100_mean_attention,internal_peakiness,internal_peak_to_median,internal_log_peak_to_median,previous_boundary_ratio,current_start_boundary_ratio,transition_boundary_ratio,boundary_ratio,boundary_suppression,num_observations
16,3,0.2498076410099382,0.22786592897088553,0.1316761353578999,0.6905201110334696,0.48016830245021014,0.8738332096570058,0.12616679629272337,0.11917168662486996,0.768225603128192,0.6988823881048614,0.10534257957833318,0.2871612369924167,0.4238164046266514,0.0023505109146725544,0.4810633987188339,498129.5849616927,11.4312555657746,0.4158475167091293,0.04735705388866452,0.40066001849412,0.40066001849412,0.59933998150588,80
17,0,0.22934421782622652,0.21179821973913027,0.12078252888506195,0.6740898637109892,0.4560500981036541,0.8384925628017041,0.16150741971100396,0.15712709934781238,0.727953424839697,0.7042726101011129,0.11499535548188115,0.306559667652662,0.44318555488472056,0.0022191459497605593,0.4949566151946783,5401647.536051144,12.71429919576738,0.41499402199261104,0.02525049924555862,0.38682279240461304,0.38682279240461304,0.613177207595387,80
17,1,0.25325270493147806,0.27285008101707575,0.13363823186971632,0.701386938158462,0.5196372985907487,0.9548468812307875,0.045153125346817445,0.042420461974210344,0.8414304812470345,0.7014001566887136,0.12684634112718723,0.3105636736736473,0.43876845465057085,0.0022501814447139167,0.4925448227673769,288675.4565695335,11.380848781784819,0.39497544637665627,0.05229596556112811,0.4379422389208936,0.4379422389208936,0.5620577610791064,80
17,2,0.27535127392853675,0.27622500714722387,0.14556080113829276,0.7496056549736416,0.5369561517713787,0.9288247871795141,0.07117520201233205,0.06342328331322825,0.8307026278023694,0.6961884860491001,0.09368972238624922,0.2725970499591347,0.40473065221192117,0.002514070459682216,0.4923257950693369,1089471.232439299,12.779977260437889,0.36539986144601716,0.09140145663846125,0.3996205551220765,0.3996205551220765,0.6003794448779235,80
17,3,0.23731139212556207,0.22558937947143834,0.11431362547516263,0.5163703986595051,0.505208210212857,0.8095406493679578,0.19045933898118997,0.18343085644270224,0.7099336528049134,0.6035836899956047,0.07043830197278492,0.20852439302963321,0.31942577262511596,0.0029918146427917237,0.44164149314165113,1194588.0305735192,12.049678340883833,0.32936762916525636,0.03663224891413304,0.3113609216677034,0.3113609216677034,0.6886390783322967,80
18,0,0.29184636974262584,0.3135899503435563,0.1425306201779179,0.6223959894490996,0.568380725953923,0.8748377755455531,0.1251622236351952,0.11852053438894586,0.7846435313207871,0.6635250334670129,0.09220374211193424,0.2536409452191641,0.37656320582641967,0.0028731425057287653,0.4678875382989645,776715.8852115646,11.928161912718217,0.31417269199967046,0.05057756444547098,0.3130987427719283,0.3130987427719283,0.6869012572280717,80
18,1,0.23987714339343214,0.25498693645917425,0.10918538772494564,0.4828821532222502,0.5471724703673492,0.842055012912749,0.15794499187613684,0.154261462601529,0.7531171037588179,0.5859220829616985,0.07444750012916172,0.20000830215771873,0.3011824999783636,0.003083428401669153,0.43929002359509467,655597304.4050224,12.731085947344077,0.3264994313039499,0.029030622022947268,0.2985660764715422,0.2985660764715422,0.7014339235284578,80
18,2,0.2430007710132346,0.24771562076803005,0.10880117748075953,0.40047608694038994,0.5782423266639046,0.8671569103186929,0.13284309932008412,0.12859397218677066,0.7807941446028318,0.5440802348092555,0.058507419291886756,0.16858304840048013,0.2648322484778058,0.003620245034926484,0.41804791912436484,467560.34725431015,11.393591473957528,0.29648416772603853,0.03762612877034825,0.29316370716642876,0.29316370716642876,0.7068362928335712,80
18,3,0.23570737746561932,0.25105710384617985,0.1014194611330915,0.3341022129247483,0.5664441677903305,0.8487631647665281,0.15123683667724677,0.1473620744943039,0.7581598398198486,0.5421141901383678,0.056854578701024984,0.17016355668222052,0.26791263297474865,0.0028729409805123398,0.4030332017689943,173400.01110148215,10.55981557176668,0.30779706871960505,0.03534252825332687,0.28619376555568893,0.28619376555568893,0.7138062344443111,80
19,0,0.2357346397619796,0.2285934752203149,0.08366004971872867,0.25440251474317954,0.7177040500115738,0.9363478233083571,0.06365218307196709,0.061021167009264875,0.8905941471885054,0.42613898755993873,0.04949856836314512,0.13508554279674617,0.20513975241212848,0.0029294658670551144,0.3426286593079567,18078.5688289771,9.224283780995341,0.23534387167900025,0.047379171691430924,0.22127479000713463,0.22127479000713463,0.7787252099928653,80
19,1,0.30605450661908606,0.3350937648573301,0.1213398554274365,0.35500539416380616,0.7100339785614397,0.931854919069591,0.0681450831650777,0.06598045769025028,0.8790650135357081,0.5148137716999006,0.056214133763400696,0.16869095424400485,0.2670858381182899,0.0037934525695106913,0.36624379828572273,13742.535211560895,8.753902941058232,0.25007132143370936,0.028965134635330105,0.2239855638587936,0.2239855638587936,0.7760144361412065,80
19,2,0.25576937767398733,0.2535751168992214,0.09761305163923838,0.3175348517610095,0.7329932395487858,0.9291566272597738,0.07084336882739573,0.06812894926727389,0.871056697865899,0.4448044614768178,0.055768186649786874,0.14152796767376358,0.21515450120817087,0.0036253678577509163,0.3699983052909374,66994.21701660479,10.412540505851174,0.21816184110148482,0.033732833219536115,0.19887780822171647,0.19887780822171647,0.8011221917782836,80
19,3,0.21929466164521547,0.22735836917459226,0.0745766997249784,0.225034413947794,0.7100223152309562,0.8914440647087666,0.10855591765129433,0.10188228623323863,0.8427433188534463,0.3907913901136842,0.04181883933651779,0.11664902711372256,0.18278067580984098,0.0029268646241462195,0.331631426140666,39035.396228365375,9.911813793740537,0.21159463037468354,0.05765753247028403,0.18809538566394177,0.18809538566394177,0.8119046143360583,80
20,0,0.2410459421698954,0.2686367331323095,0.08374347498117427,0.23050403956367743,0.6649925665002288,0.83497418246625,0.16502580560320718,0.1623082261531645,0.7887676382982037,0.4272497938875051,0.0577883301573464,0.145573387532622,0.21841922584479234,0.0031920618139565705,0.327539599686861,8311.286494155338,8.48338690567721,0.21913981870031254,0.014853052603446656,0.17269920170558242,0.17269920170558242,0.8273007982944176,80
20,1,0.29645160299069745,0.3097714582794796,0.1189450109835235,0.36980997066050236,0.7433716103347112,0.9559409572080486,0.044059046466202456,0.041548013669978984,0.911342226404584,0.5125556407239191,0.06031519357257871,0.17081428571120025,0.26158234039889583,0.00295680487648724,0.3941865585744381,25508.162614457146,9.551317058157668,0.22420949405646762,0.05973050131149578,0.21508037988445977,0.21508037988445977,0.7849196201155403,80
20,2,0.20507214753379227,0.20175107949391335,0.06765430751291365,0.16980335773800576,0.7198886313114048,0.8895999431825421,0.11040005163124741,0.10338116153727239,0.840171092195274,0.35460904264503423,0.031639537736492,0.0964504230237761,0.15707594466975852,0.0032226402587639314,0.31404778361320496,17538.656066173622,9.066278048790753,0.20750148983816258,0.05996996924365653,0.176730214582301,0.176730214582301,0.823269785417699,80
20,3,0.1888930788492825,0.1889384983996108,0.058168706888551414,0.15667851959672566,0.6788624906968417,0.8216339339250492,0.17836606740896788,0.17221275739465688,0.7758718881206247,0.3312156229589852,0.03592367893642081,0.09912054081042007,0.15405061641743847,0.0028697866503989643,0.29108584970235823,11251.86304490435,8.676212116646715,0.2039499006805705,0.033611847601762126,0.14892474917002468,0.14892474917002468,0.8510752508299753,80
21,0,0.24535160749402815,0.244125171981671,0.09171483338288296,0.28166833349580683,0.7240109124572813,0.9248707918583428,0.0751292135462299,0.06858407531321972,0.8824659525382454,0.43869860123357435,0.05063697912214944,0.13422092641585434,0.20930780035114943,0.0025832322631913485,0.36227311193943024,45487.217211887066,10.077503219762775,0.22265237858008463,0.07438786285709992,0.2074050188365173,0.2074050188365173,0.7925949811634827,80
21,1,0.2330001566296894,0.2571957664583106,0.08054193063919368,0.22974166909095084,0.7078758131066903,0.9103378563962778,0.08966213536312145,0.08552750649497208,0.8602796357254361,0.41551095836301366,0.04679598709165463,0.13210429235684623,0.20394922725540748,0.002324664553088951,0.33126839324831964,11623.756158250946,8.82086428459916,0.2364966488611162,0.044891137905214026,0.2065966829547899,0.2065966829547899,0.79340331704521,80
21,2,0.28452562828817846,0.2946467358888806,0.11645034565271259,0.34636628655161067,0.6834319696908205,0.9273659471852435,0.07263406037453862,0.07042481278272954,0.8557545147737222,0.5233933345546937,0.05486813244677101,0.16484503279301368,0.26109048032253745,0.003497633886570384,0.3932047750800848,34976.177529526445,9.803227490375095,0.2840100941543685,0.028964448940147308,0.24614321443441192,0.24614321443441192,0.7538567855655881,80
21,3,0.23121156939972504,0.23140997110102388,0.08487675080476675,0.2583257162589268,0.7078003550700771,0.8946522932015007,0.10534769722438826,0.09798382496725824,0.8519433928842084,0.42333612670722925,0.04422406069576449,0.12805722893701865,0.20135087937674195,0.0023693645918683613,0.3555432815104723,37582.34505432569,9.9524259943282,0.21758853291202912,0.06615896423284184,0.19421581880917116,0.19421581880917116,0.8057841811908288,80
22,0,0.36485863520081924,0.3767049938658559,0.17002376865972363,0.6449449392064838,0.7468972335882144,0.9721236672108265,0.02787633732597781,0.025886170901820695,0.9388489085831335,0.6082085480007046,0.07560799801157606,0.21652205301389751,0.3232397893054878,0.004412211486101114,0.4574874058365822,107208.25191901058,10.943840837089535,0.2308471690498771,0.05587992950048799,0.22721659722211038,0.22721659722211038,0.7727834027778896,80
22,1,0.244251345407947,0.24880509586033905,0.08877050107705997,0.27340344549248,0.7183757980579876,0.9118026347309544,0.08819736985005876,0.08446859325238888,0.8593555647631984,0.42205451645342273,0.04667008717029665,0.12882384493574536,0.199398019977971,0.002924864542205796,0.352708612754941,36687.309129919784,9.908806612933066,0.22183723389024262,0.042381684951909866,0.19715561828775158,0.19715561828775158,0.8028443817122485,80
22,2,0.25308715780906244,0.2585745860906954,0.08560350840828478,0.2667474050282538,0.718677880832068,0.890037463658919,0.10996254456145287,0.10218144721805696,0.8563705741504739,0.4195733573367879,0.04962732549747519,0.1393519065139513,0.2125171341531516,0.0019383307053431054,0.33026410564780234,13510.35047368654,9.153004160580686,0.19624436100754963,0.07335828258345281,0.1791406702736888,0.1791406702736888,0.8208593297263113,80
22,3,0.296960874834613,0.2921331530673152,0.12470027288094983,0.4660526999131779,0.7458091143763872,0.9553375260622674,0.04466247158945118,0.041862853280390855,0.9078025438051082,0.5087735030107406,0.05614802072006185,0.15924493218035704,0.24664519032025328,0.0033057116957479595,0.4113488018512726,360591.8217278843,11.90174224427323,0.22435410752274185,0.062105791492155796,0.212328040433838,0.212328040433838,0.787671959566162,80
23,0,0.26489856477506035,0.26887419042308613,0.0917575691828368,0.2944678625202792,0.6971827127001247,0.8357878494155646,0.16421213848373395,0.15707281547743934,0.7967461930746886,0.4363774896069996,0.053347073892248256,0.14196339705797445,0.21920123779109257,0.0015607581148287864,0.3351920433342457,22575.96047898077,9.258322837781744,0.17433763943755023,0.04210076347208644,0.14574446262674198,0.14574446262674198,0.8542555373732579,80
23,1,0.2894006839884894,0.2999597011207249,0.12081414809625717,0.42305993281072907,0.7102529002370397,0.9543863763503155,0.045613621168594465,0.04333382493570378,0.9013596788376443,0.5228371027202012,0.06316854037871968,0.17060025229879122,0.26524046790546363,0.00276187651257942,0.4089955471456051,180301.64466515172,11.216502138330634,0.2573582567951972,0.04372384762249207,0.24641327794432427,0.24641327794432427,0.7535867220556758,80
23,2,0.2541060912373314,0.239855674300815,0.10119690014043044,0.3475232197828767,0.7509749937883586,0.9591388021675474,0.04086119957397415,0.035617166552687506,0.9172870530630254,0.4432091948018099,0.053270201871902165,0.13794429372985656,0.20959139137447846,0.002678217034701902,0.3840307142585516,105263.69218699662,10.917766870938493,0.2195569890639267,0.10795300166651349,0.21340783346135472,0.21340783346135472,0.7865921665386453,80
23,3,0.29463959266380646,0.3141894156710675,0.1251767589240777,0.4040002531706037,0.6615600574296459,0.8897508358856839,0.11024916810395351,0.10280631107184726,0.8399299148758276,0.5247991602819687,0.059777102969904336,0.17654644963958124,0.2799687644989439,0.0031679943842846114,0.38329751677811147,28661.99939770231,9.401720600384067,0.2631016022779283,0.0382893709932476,0.2356336280558921,0.2356336280558921,0.7643663719441078,80
24,0,0.33752360241342705,0.3755648788305478,0.15719907193719188,0.6103962027253084,0.6683771620631376,0.8876301611303283,0.1123698272976055,0.10863005223672098,0.8442350137961636,0.5590800403909992,0.07032026942606344,0.21300033172785104,0.32203511297707393,0.0027231236924222914,0.38661480136215687,24813.242535707323,8.891789334955288,0.2507025931271718,0.02161107693398754,0.2229927829990869,0.2229927829990869,0.7770072170009131,80
24,1,0.3102990850124772,0.3006307669609992,0.1276726594302871,0.40623295309540974,0.7697809719833031,0.982254032369551,0.017745972396013037,0.01655767871102809,0.9618465339745533,0.5028253002413688,0.054678738130940006,0.14730647211217734,0.23243628827594276,0.002142151126599856,0.3952486228197813,57189.124084684685,10.31197918934922,0.17207243751273515,0.07009189062177341,0.21366134819638768,0.21366134819638768,0.7863386518036123,80
24,2,0.24836575565956048,0.26304895165126274,0.0848904385569476,0.2391694592091261,0.7062236932141006,0.9035965593881216,0.09640343917221687,0.09311864830681857,0.8576589643163899,0.4316418068675822,0.049574755298265404,0.13687224250670765,0.21181587598240448,0.002849801347520042,0.3360302414745092,15261.294028020053,9.187006202673206,0.22625730492099647,0.027278153743393235,0.20065765420962695,0.20065765420962695,0.7993423457903731,80
24,3,0.3424218819761017,0.36431291611244376,0.1446563708041852,0.5528843986886564,0.7431985171359463,0.9450850409927105,0.05491496385735143,0.05312850726573385,0.901032900764948,0.5440020080539548,0.06878384394973644,0.1871952953048806,0.2833113422347265,0.003392357406994506,0.40683512277901174,88942.29281177044,10.637789703084561,0.21796901473122582,0.030525403010052486,0.20367297526530548,0.20367297526530548,0.7963270247346945,80
25,0,0.2561456842700659,0.2864068952654081,0.09636953223817173,0.24982130151040058,0.6466392415666012,0.8454739877883268,0.15452601218613857,0.1513287821721589,0.7952431232865497,0.4564943672546097,0.043292395882153195,0.13816591867641786,0.22497510320614295,0.0027165287801835802,0.338765412569046,10191.460779015093,8.496601766494965,0.24329951014504955,0.015112082996277112,0.2020319745617834,0.2020319745617834,0.7979680254382167,80
25,1,0.26378354939389287,0.27131337822038765,0.09544352001404827,0.29879140102537594,0.740476570739393,0.9145102466131452,0.08548975708476318,0.08306284684794805,0.8637572024403471,0.433438191583466,0.04729588271044914,0.13524788328356308,0.20920351309577204,0.00325851425457131,0.3543819472193718,33967.27765445893,9.865045401629688,0.20266436833985096,0.02367076048827673,0.17646058777392387,0.17646058777392387,0.8235394122260761,80
25,2,0.30182607698494124,0.3222979024677974,0.1262954186991987,0.39166834679346507,0.6838985934006727,0.923819738057295,0.07618025936617986,0.07474250359543647,0.8651003138389157,0.5416042171053488,0.0651261895997582,0.19175193234370752,0.29359657491080915,0.0029249915926584436,0.39113432727754116,18327.676556413113,9.15090138215516,0.2730505800435027,0.011611145471462274,0.24135890157329434,0.24135890157329434,0.7586410984267056,80
25,3,0.2828922078629871,0.29477112224675667,0.11452212662919785,0.3999710404628305,0.7131022258282795,0.9484870373569242,0.05151297117754883,0.048703709864983895,0.9031833849128578,0.5115009036029392,0.06524212018848212,0.17476870512913587,0.2614635193509027,0.0030124539752478087,0.39849025905132296,63700.84836120217,10.423160203084922,0.2546239028264271,0.040797914587768096,0.23819407726352107,0.23819407726352107,0.761805922736479,80
26,0,0.2687956208774845,0.28516006544415085,0.10034795251836814,0.2586680561666658,0.7261107706324167,0.9015111076708464,0.09848887723347381,0.09644736051392036,0.8514208902971288,0.44874932853451543,0.04508423535413532,0.12407352171181149,0.19965464389630236,0.0025997157597430487,0.36582469567656517,22803.000385769858,9.673706296580674,0.20184362695874475,0.017835363210249745,0.17744186657005315,0.17744186657005315,0.8225581334299468,80
26,1,0.3135457101954747,0.3449299793205038,0.1258833500007094,0.387410573764802,0.7235628550441803,0.9206483902736465,0.07935161390038978,0.07408647088666898,0.8771983370424165,0.5205782684020906,0.05640995992910308,0.16810680164213979,0.26257386563568724,0.0028791087521767623,0.3895602207630873,26055.661192216554,9.740949966106102,0.21992670698402578,0.059132764223825,0.20235067987841368,0.20235067987841368,0.7976493201215863,80
26,2,0.2551016309807274,0.25951809795196307,0.09417330380256984,0.22679171687759356,0.7331151891482676,0.9170009928449738,0.08299900505622874,0.08079597074008298,0.8725911049650895,0.43526556660655125,0.038321592912799386,0.11300249227947119,0.18661951096353543,0.002669024652277585,0.36316037699580195,21192.32774322427,9.620313282001764,0.2032841031395801,0.022471436214914015,0.18608883834301085,0.18608883834301085,0.8139111616569892,80
26,3,0.2640478259962232,0.2869839241427755,0.10096154314802457,0.2754285662967323,0.6618761916776498,0.8582237186237561,0.14177628357099728,0.1399893654345056,0.7940367752667066,0.4763328455102947,0.046790289096838605,0.14096120383052105,0.2265326626721919,0.002935894962411112,0.3670771084725857,21635.922085804326,9.447791808917477,0.24099785504087765,0.011779770685044695,0.19813445213600855,0.19813445213600855,0.8018655478639914,80
27,0,0.2375690317177342,0.24243624863322932,0.08224607002836774,0.21040333375289264,0.7299241111514826,0.9041771842273363,0.0958228207260771,0.09291247591188194,0.8555260097449823,0.4042708364689222,0.03988655423238934,0.11549754525342479,0.1867443785052248,0.00334579320742705,0.3385454908013344,17400.697011228334,9.224468626944644,0.20421860603261366,0.024812053851484335,0.17716342016237546,0.17716342016237546,0.8228365798376245,80
27,1,0.38396233161342674,0.4450431790614876,0.1907034092005223,0.9954372967057695,0.673246404202587,0.9021195480925245,0.0978804612609094,0.08912708197223873,0.8543090195615646,0.6274287905959834,0.12850670703815165,0.3001241266076472,0.41442124618765536,0.003793348184509071,0.48553726337850095,244261.1784826317,10.429127801915273,0.28118784032320676,0.04567543298997471,0.23762652413351812,0.23762652413351812,0.7623734758664819,80
27,2,0.23311651736777197,0.23158666751945384,0.07876479852381602,0.18252580580320624,0.7403552536388296,0.8989028703974254,0.10109713678582974,0.09820177057129303,0.8568067396377348,0.38871215535654596,0.03422130784231506,0.1043439319111837,0.16995118044843235,0.003187706748394703,0.32882624715566633,13397.348428336754,8.949034801160284,0.18076983441638195,0.0246156539806788,0.16144297878196384,0.16144297878196384,0.8385570212180362,80
27,3,0.22162939554217567,0.22283895487571653,0.07357228530351925,0.16026977239242615,0.7336972246645198,0.8964098236260121,0.10359016972049298,0.09932951526764226,0.8531496115312631,0.37400618228914234,0.03433380037376224,0.09683945811587373,0.15754099357048615,0.0032897645293815,0.3212522387504578,8603.512598166319,8.65003372689265,0.19074664148468978,0.0323837944290878,0.16697325577719085,0.16697325577719085,0.8330267442228092,80
