name,label,bin,x,mean_density
L6-KV0,L6-KV0 (spiky_readout_score=1.85),0,0.0025,0.00024235103693622965
L6-KV0,L6-KV0 (spiky_readout_score=1.85),1,0.0075,2.3485260656913018e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),2,0.0125,3.1963683179029155e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),3,0.017499999999999998,3.1116233882082035e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),4,0.0225,2.3410681373141936e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),5,0.0275,6.544375453221285e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),6,0.0325,4.4436284117698497e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),7,0.037500000000000006,3.6258193298570926e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),8,0.0425,3.495004105473834e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),9,0.0475,3.183734644877154e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),10,0.052500000000000005,3.684704157914843e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),11,0.0575,3.0798095887364055e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),12,0.0625,3.0947180698663294e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),13,0.0675,2.9660608241554397e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),14,0.07250000000000001,3.1412055526792e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),15,0.0775,3.408838986338124e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),16,0.0825,3.268514103776139e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),17,0.08750000000000001,3.008659338654883e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),18,0.0925,2.7180523630927965e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),19,0.0975,2.755124933894697e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),20,0.10250000000000001,3.1808664391317e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),21,0.1075,2.9904747357639307e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),22,0.1125,2.7478284411196407e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),23,0.11750000000000001,1.4178389068523041e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),24,0.1225,7.232023331622222e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),25,0.1275,3.671612783608312e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),26,0.1325,3.409060132331506e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),27,0.1375,2.8756682034944215e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),28,0.14250000000000002,3.7409736633167314e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),29,0.1475,5.515212405422203e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),30,0.1525,3.017764360292322e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),31,0.1575,2.5504826919181545e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),32,0.1625,2.597376123201549e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),33,0.1675,2.548070623258268e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),34,0.17250000000000001,2.671954810417955e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),35,0.17750000000000002,2.907288257537293e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),36,0.1825,2.9168832773953023e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),37,0.1875,2.3704654452434098e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),38,0.1925,2.3649795502511672e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),39,0.1975,2.7430807138735724e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),40,0.2025,4.298318735664648e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),41,0.20750000000000002,3.7510445405342097e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),42,0.2125,3.787958721095703e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),43,0.2175,0.00039705530864202795
L6-KV0,L6-KV0 (spiky_readout_score=1.85),44,0.2225,1.5043697751642476e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),45,0.2275,9.084173890577014e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),46,0.2325,6.463417260452584e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),47,0.23750000000000002,5.660401305768963e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),48,0.2425,5.108981651704068e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),49,0.2475,6.159891756039672e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),50,0.2525,7.538576401852229e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),51,0.2575,9.308871296655395e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),52,0.2625,9.392709776940527e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),53,0.2675,0.00013244339863506736
L6-KV0,L6-KV0 (spiky_readout_score=1.85),54,0.2725,8.82226294152133e-05
L6-KV0,L6-KV0 (spiky_readout_score=1.85),55,0.2775,1.185770762341625e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),56,0.28250000000000003,1.2490180146025004e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),57,0.28750000000000003,1.4474148234252685e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),58,0.2925,1.5302165853167286e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),59,0.2975,2.0419312574761406e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),60,0.3025,2.066511293768209e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),61,0.3075,2.271964429415415e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),62,0.3125,2.9045264316859435e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),63,0.3175,2.9488782960892683e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),64,0.3225,5.394399786544974e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),65,0.3275,3.9300065322679855e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),66,0.3325,3.4929077129066043e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),67,0.3375,3.4218717307307346e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),68,0.3425,4.081748739638767e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),69,0.34750000000000003,4.041711067413546e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),70,0.35250000000000004,4.444174196903207e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),71,0.3575,5.262596362497009e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),72,0.3625,5.244919602124096e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),73,0.3675,7.363805748030115e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),74,0.3725,8.830680379950146e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),75,0.3775,6.667362372679366e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),76,0.3825,8.720516291305103e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),77,0.3875,8.024219815589666e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),78,0.3925,1.0827351916629726e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),79,0.3975,7.57254505450484e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),80,0.4025,1.157712050923822e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),81,0.40750000000000003,1.0459988816689605e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),82,0.41250000000000003,2.5817455094413944e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),83,0.41750000000000004,4.279405853172388e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),84,0.4225,2.5398388256040303e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),85,0.4275,1.7757826701167039e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),86,0.4325,1.8688682449205123e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),87,0.4375,1.8094855696355288e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),88,0.4425,1.8529636897872998e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),89,0.4475,2.2178447624453058e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),90,0.4525,2.862612343993273e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),91,0.4575,2.878311643631345e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),92,0.4625,3.3024858428884076e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),93,0.4675,3.3597560340175345e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),94,0.47250000000000003,3.83366477357023e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),95,0.47750000000000004,4.171578516271828e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),96,0.4825,5.016669299655925e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),97,0.4875,4.996913146117419e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),98,0.4925,7.162796943508251e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),99,0.4975,6.61578407549054e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),100,0.5025,1.1629850454093166e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),101,0.5075,1.090806017194674e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),102,0.5125,1.929248846010978e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),103,0.5175,1.8483917380811882e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),104,0.5225,1.2844768093600578e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),105,0.5275,1.0537010349967854e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),106,0.5325,1.229514359530575e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),107,0.5375,1.262064261352082e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),108,0.5425,1.2663656434597215e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),109,0.5475,1.3890310514495597e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),110,0.5525,1.862900772055452e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),111,0.5575,1.7486959994325195e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),112,0.5625,2.0916282039706857e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),113,0.5675,2.2686175883888738e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),114,0.5725,2.833249896281943e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),115,0.5775,2.5824438003902675e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),116,0.5824999999999999,2.717817336263449e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),117,0.5874999999999999,3.218026876083968e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),118,0.5924999999999999,3.800250993890586e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),119,0.5974999999999999,4.6282573050250774e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),120,0.6024999999999999,6.187688086356502e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),121,0.6074999999999999,1.7443920390698103e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),122,0.6124999999999999,3.1587845431399077e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),123,0.6174999999999999,1.8678593858924485e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),124,0.6224999999999999,1.5620920328680249e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),125,0.6275,1.4156696640351844e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),126,0.6325,1.6493555473776462e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),127,0.6375,3.295028057388143e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),128,0.6425,1.1034147411643452e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),129,0.6475,1.291798921800234e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),130,0.6525,1.309444946124521e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),131,0.6575,1.6486854446741616e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),132,0.6625,1.5676307134932748e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),133,0.6675,1.6567043559234662e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),134,0.6725,1.8742772819483173e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),135,0.6775,2.2968726958489632e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),136,0.6825,2.348987594911835e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),137,0.6875,3.302989658290504e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),138,0.6925,3.3335441327965653e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),139,0.6975,4.401557386505114e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),140,0.7025,6.753158662117389e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),141,0.7074999999999999,1.841015917745738e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),142,0.7124999999999999,1.6219526344229962e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),143,0.7174999999999999,1.2676228371739334e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),144,0.7224999999999999,1.0837206789103351e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),145,0.7274999999999999,9.390313035087924e-08
L6-KV0,L6-KV0 (spiky_readout_score=1.85),146,0.7324999999999999,1.094870266829925e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),147,0.7374999999999999,1.3018063071967845e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),148,0.7424999999999999,1.4345048374561235e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),149,0.7474999999999999,1.8139966430551014e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),150,0.7525,1.7513937474892112e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),151,0.7575,3.980030121348526e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),152,0.7625,1.9533927948194624e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),153,0.7675,3.159574037324221e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),154,0.7725,3.9920089278666637e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),155,0.7775,2.3864705564083775e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),156,0.7825,2.6812835837323033e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),157,0.7875,3.3725387841140477e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),158,0.7925,3.8972932614456113e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),159,0.7975,4.3804927076150436e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),160,0.8025,1.9859822292086652e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),161,0.8075,3.244095359329029e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),162,0.8125,1.518360436745882e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),163,0.8175,1.1723555002975314e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),164,0.8225,1.1807460660000807e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),165,0.8275,1.2109158628196122e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),166,0.8325,1.2647736978367773e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),167,0.8374999999999999,1.3358964880337355e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),168,0.8424999999999999,1.587429210303526e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),169,0.8474999999999999,1.6897814500030757e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),170,0.8524999999999999,1.896113483366792e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),171,0.8574999999999999,2.084684902164164e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),172,0.8624999999999999,2.6276569643966597e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),173,0.8674999999999999,3.6345186872819924e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),174,0.8724999999999999,3.748511768922721e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),175,0.8775,3.975475339400093e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),176,0.8825,4.5367251898044613e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),177,0.8875,3.7476021574889273e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),178,0.8925,5.067027128039367e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),179,0.8975,5.259469664866044e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),180,0.9025,2.2126763989303655e-06
L6-KV0,L6-KV0 (spiky_readout_score=1.85),181,0.9075,1.8776359819331185e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),182,0.9125,1.567944539918439e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),183,0.9175,1.1799717825056177e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),184,0.9225,1.1550675945873731e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),185,0.9275,1.2930512330707904e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),186,0.9325,1.3686483261007458e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),187,0.9375,1.4607203979721817e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),188,0.9425,1.825587787607219e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),189,0.9475,1.9269302953262013e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),190,0.9525,2.2305130085799517e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),191,0.9575,2.482785238352595e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),192,0.9624999999999999,3.456751634140736e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),193,0.9674999999999999,4.1053934195036034e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),194,0.9724999999999999,4.0832601046401707e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),195,0.9774999999999999,4.5350032097855676e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),196,0.9824999999999999,5.228407441596314e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),197,0.9874999999999999,5.774342558392423e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),198,0.9924999999999999,6.877544710245534e-07
L6-KV0,L6-KV0 (spiky_readout_score=1.85),199,0.9975,9.36659051019108e-07
L16-KV2,L16-KV2 (spiky_readout_score=1.46),0,0.0025,0.0006097124818812258
L16-KV2,L16-KV2 (spiky_readout_score=1.46),1,0.0075,9.377287930029915e-06
L16-KV2,L16-KV2 (spiky_readout_score=1.46),2,0.0125,2.95155863178869e-06
L16-KV2,L16-KV2 (spiky_readout_score=1.46),3,0.017499999999999998,2.9878487209446447e-06
L16-KV2,L16-KV2 (spiky_readout_score=1.46),4,0.0225,5.663410807496153e-06
L16-KV2,L16-KV2 (spiky_readout_score=1.46),5,0.0275,3.828623334811709e-06
L16-KV2,L16-KV2 (spiky_readout_score=1.46),6,0.0325,3.8063539022914483e-06
L16-KV2,L16-KV2 (spiky_readout_score=1.46),7,0.037500000000000006,2.404459093798193e-06
L16-KV2,L16-KV2 (spiky_readout_score=1.46),8,0.0425,2.918514253126757e-06
L16-KV2,L16-KV2 (spiky_readout_score=1.46),9,0.0475,1.7712289621028634e-06
L16-KV2,L16-KV2 (spiky_readout_score=1.46),10,0.052500000000000005,2.3238439845434707e-06
L16-KV2,L16-KV2 (spiky_readout_score=1.46),11,0.0575,4.883378535071513e-06
L16-KV2,L16-KV2 (spiky_readout_score=1.46),12,0.0625,2.83736416609567e-06
L16-KV2,L16-KV2 (spiky_readout_score=1.46),13,0.0675,8.964089228616753e-06
L16-KV2,L16-KV2 (spiky_readout_score=1.46),14,0.07250000000000001,9.454738623000075e-06
