video_idx,question_idx,chunk_idx,task,frame_start,frame_end,layer,kv_head,visual_start,pre_len,post_len,cached_kv_len,num_internal_tokens,num_boundary_tokens,num_current_tokens,top_k_eff,internal_mass,boundary_mass,current_mass,memory_mass,visual_mass,internal_readout_share,memory_readout_share,current_readout_share,boundary_ratio,boundary_suppression,internal_topk_concentration,internal_peakiness,readout_shape_score,peak_readout_shape_score
0,1,1,Attribute Recognition,3,19,4,1,14,5450,26978,26924,5372,64,21474,32,0.012805837206542492,0.13521456718444824,0.051362745463848114,0.14802037179470062,0.19938313961029053,0.06422728236453817,0.7423916188865081,0.25760826900400347,0.9134862015552352,0.08651379844476481,0.1332753473436567,0.09777271747589111,0.0007405506196570828,7.240564651232806e-05
0,1,1,Attribute Recognition,3,19,4,2,14,5450,26978,26924,5372,64,21474,32,0.013955526053905487,0.06347233057022095,0.07023796439170837,0.07742786407470703,0.1476658284664154,0.09450748489847788,0.5243451709736122,0.4756548290196157,0.8197608358169262,0.18023916418307384,0.23203232483459435,0.15937292575836182,0.003952427039836957,0.0006299098611852772
0,1,1,Attribute Recognition,3,19,4,3,14,5450,26978,26924,5372,64,21474,32,0.01750427484512329,0.03540133684873581,0.06918623298406601,0.0529056116938591,0.12209184467792511,0.14336973031372988,0.43332633586616126,0.5666736641256481,0.6691414334819192,0.33085856651808077,0.22671573164266495,0.15069246292114258,0.010754284185047584,0.0016205895707987132
0,1,1,Attribute Recognition,3,19,5,0,14,5450,26978,26924,5372,64,21474,32,0.04927500709891319,0.08609995245933533,0.1525772660970688,0.13537496328353882,0.2879522144794464,0.17112216757151993,0.4701299607221168,0.5298700910231398,0.6360109016492623,0.36398909835073767,0.14746906345953914,0.12434327602386475,0.009185347081592958,0.0011421361475415137
0,1,1,Attribute Recognition,3,19,5,1,14,5450,26978,26924,5372,64,21474,32,0.028150200843811035,0.1571003794670105,0.10222519189119339,0.18525058031082153,0.2874757647514343,0.09792199654831134,0.6444041655836759,0.3555958603300933,0.8480425767226886,0.15195742327731143,0.22487352629621127,0.18132781982421875,0.0033461122870123384,0.0006067432458909778
0,1,1,Attribute Recognition,3,19,5,2,14,5450,26978,26924,5372,64,21474,32,0.024327900260686874,0.15985062718391418,0.11724033951759338,0.18417853116989136,0.30141890048980713,0.08071126336494895,0.6110384281476355,0.3889614729756108,0.8679112932852941,0.13208870671470585,0.15076087160627932,0.12948077917099,0.0016072686467732422,0.0002081103967213021
0,1,1,Attribute Recognition,3,19,5,3,14,5450,26978,26924,5372,64,21474,32,0.006046993657946587,0.08233530819416046,0.034886039793491364,0.0883823037147522,0.12326833605766296,0.049055530814246115,0.7169911312236045,0.2830089292102492,0.9315813769570933,0.06841862304290669,0.20510391331156158,0.1611703634262085,0.0006883926990258114,0.00011094850148193859
0,1,1,Attribute Recognition,3,19,6,0,14,5450,26978,26924,5372,64,21474,32,0.0005708421813324094,0.0035617011599242687,0.012310368940234184,0.004132543690502644,0.016442913562059402,0.034716607804523264,0.2513267295758827,0.7486732137235472,0.8618665465649777,0.13813345343502226,0.4937351334687974,0.33366894721984863,0.0023677191401756284,0.0007900343528146871
0,1,1,Attribute Recognition,3,19,6,1,14,5450,26978,26924,5372,64,21474,32,0.0380302369594574,0.13197587430477142,0.09877432137727737,0.17000611126422882,0.2687804400920868,0.14149183231594673,0.6325092376712776,0.36749073460505105,0.7763007654405675,0.22369923455943252,0.1753665685297239,0.16211223602294922,0.005550635038282541,0.000899825857403311
0,1,1,Attribute Recognition,3,19,6,2,14,5450,26978,26924,5372,64,21474,32,0.008259203284978867,0.05110812559723854,0.14403030276298523,0.05936732888221741,0.20339763164520264,0.04060619200987173,0.29187817184362863,0.7081218281514549,0.8608796548312675,0.1391203451687325,0.5052037875623676,0.33102530241012573,0.002853970687430562,0.0009447365098763362
0,1,1,Attribute Recognition,3,19,6,3,14,5450,26978,26924,5372,64,21474,32,0.010448847897350788,0.027007028460502625,0.05582578852772713,0.03745587542653084,0.09328166395425797,0.11201395273526124,0.4015352411005054,0.5984647588887743,0.7210358362269622,0.2789641637730378,0.24752713275075905,0.16104769706726074,0.007734697808190235,0.0012456552695202265
0,1,1,Attribute Recognition,3,19,7,0,14,5450,26978,26924,5372,64,21474,32,0.0020056283101439476,0.06384838372468948,0.03642752394080162,0.065854012966156,0.10228154063224792,0.01960889812303035,0.6438504206960421,0.35614954287225886,0.9695443124556917,0.030455687544308274,0.23183125855913256,0.16885143518447876,0.0001384502012369721,2.3377515180442635e-05
0,1,1,Attribute Recognition,3,19,7,1,14,5450,26978,26924,5372,64,21474,32,0.009684111922979355,0.0361909456551075,0.034047503024339676,0.04587505757808685,0.07992255687713623,0.12116869506246439,0.5739938681896264,0.4260061784091116,0.7889024573476706,0.21109754265232938,0.21559262549614272,0.162727952003479,0.005514517381579674,0.0008973661197920479
0,1,1,Attribute Recognition,3,19,7,2,14,5450,26978,26924,5372,64,21474,32,0.01782083511352539,0.08278370648622513,0.09487085044384003,0.10060454159975052,0.19547539949417114,0.09116663866424593,0.5146659981745466,0.4853339637051548,0.8228625186202085,0.17713748137979146,0.22543012333843254,0.16466164588928223,0.0036404775449025567,0.0005994470243666283
0,1,1,Attribute Recognition,3,19,7,3,14,5450,26978,26924,5372,64,21474,32,0.029945384711027145,0.0823831707239151,0.12844225764274597,0.11232854425907135,0.24077081680297852,0.1243729830239639,0.4665372064195083,0.5334627316869391,0.7334126091154132,0.26658739088458683,0.18023281489515008,0.14979004859924316,0.005975847700660802,0.000895122517503657
0,1,1,Attribute Recognition,3,19,8,0,14,5450,26978,26924,5372,64,21474,32,0.029912643134593964,0.10481560230255127,0.14172624051570892,0.13472825288772583,0.27645447850227356,0.1082009714457918,0.4873433543820506,0.5126566995152901,0.7779778929451427,0.22202210705485725,0.16717743218480038,0.16414183378219604,0.0040161047349203975,0.0006592107958511944
0,1,1,Attribute Recognition,3,19,8,1,14,5450,26978,26924,5372,64,21474,32,0.014117071405053139,0.04753260314464569,0.07658673077821732,0.06164967641234398,0.138236403465271,0.10212267572844974,0.44597280359211744,0.5540272233493408,0.7710113971394233,0.22898860286057665,0.14393492186980358,0.13836747407913208,0.0033659079048601786,0.0004657321747784865
0,1,1,Attribute Recognition,3,19,8,2,14,5450,26978,26924,5372,64,21474,32,0.002362651750445366,0.011797276325523853,0.017038550227880478,0.01415992621332407,0.031198477372527122,0.07572971341383954,0.4538659385133714,0.5461340316030364,0.8331453248386154,0.16685467516138464,0.2758846699383144,0.22118240594863892,0.0034860391638214206,0.0007710505294852032
0,1,1,Attribute Recognition,3,19,8,3,14,5450,26978,26924,5372,64,21474,32,0.0359739288687706,0.14946997165679932,0.16823706030845642,0.1854439079761505,0.35368096828460693,0.10171293367337957,0.5243253796636282,0.4756746203335444,0.8060117654294487,0.19398823457055125,0.41196284062587724,0.2676187753677368,0.008128485127962798,0.0021753352355402653
0,1,1,Attribute Recognition,3,19,9,0,14,5450,26978,26924,5372,64,21474,32,0.03189797326922417,0.09721419960260391,0.15611380338668823,0.12911216914653778,0.2852259874343872,0.11183403572737242,0.45266621848679134,0.5473337292663524,0.7529437406594591,0.24705625934054087,0.1547665081381107,0.15278446674346924,0.004276090056375617,0.0006533201390103999
0,1,1,Attribute Recognition,3,19,9,1,14,5450,26978,26924,5372,64,21474,32,0.017824148759245872,0.09273570775985718,0.10943219810724258,0.1105598658323288,0.21999205648899078,0.08102178343906175,0.5025629906657973,0.4974370431971553,0.8387827450845328,0.16121725491546723,0.17979990002405313,0.1571940779685974,0.002348565984792533,0.0003691806645278732
0,1,1,Attribute Recognition,3,19,9,2,14,5450,26978,26924,5372,64,21474,32,0.028278514742851257,0.09334523230791092,0.16411423683166504,0.12162373960018158,0.2857379615306854,0.09896660069689571,0.42564781714065236,0.5743522350055908,0.7674918779343639,0.2325081220656361,0.1825071176741123,0.15672820806503296,0.004199587053248034,0.0006581937534686765
0,1,1,Attribute Recognition,3,19,9,3,14,5450,26978,26924,5372,64,21474,32,0.049136605113744736,0.10226736962795258,0.19548696279525757,0.1514039933681488,0.346890926361084,0.14164857417589544,0.4364599413307042,0.5635401445790736,0.6754601866980302,0.3245398133019698,0.17915936283823863,0.18305230140686035,0.008236063730920003,0.0015076304204784793
0,1,1,Attribute Recognition,3,19,10,0,14,5450,26978,26924,5372,64,21474,32,0.04049193114042282,0.05905783921480179,0.15037775039672852,0.09954977035522461,0.24992752075195312,0.16201469537421628,0.3983145595783626,0.6016854404176362,0.5932493767034496,0.40675062329655043,0.14695399131333473,0.13246673345565796,0.009684206060968889,0.0012828351430080331
0,1,1,Attribute Recognition,3,19,10,1,14,5450,26978,26924,5372,64,21474,32,0.0034461277537047863,0.029262995347380638,0.045689500868320465,0.03270912170410156,0.07839862257242203,0.04395648342517003,0.4172155151510315,0.582784484836213,0.8946432622437722,0.10535673775622778,0.21968298972762182,0.17008113861083984,0.001017376463340103,0.00017303654728075408
0,1,1,Attribute Recognition,3,19,10,2,14,5450,26978,26924,5372,64,21474,32,0.01603773795068264,0.05491907522082329,0.10721223056316376,0.07095680385828018,0.17816904187202454,0.09001416734402282,0.39825551685263516,0.6017444413242707,0.7739789876914054,0.22602101230859462,0.2038800369667055,0.1733902096748352,0.004147958358847145,0.0007192153695629918
0,1,1,Attribute Recognition,3,19,10,3,14,5450,26978,26924,5372,64,21474,32,0.002676010364666581,0.010881969705224037,0.03937036171555519,0.01355798076838255,0.052928339689970016,0.05055912164052124,0.2561573033944166,0.7438427493744354,0.8026246599934969,0.19737534000650314,0.4483409008574582,0.30881088972091675,0.004474049365122519,0.0013816351650987877
0,1,1,Attribute Recognition,3,19,11,0,14,5450,26978,26924,5372,64,21474,32,0.009778806939721107,0.03498672693967819,0.2188025414943695,0.04476553574204445,0.26356807351112366,0.03710163681592984,0.16984430301261552,0.8301557111176632,0.7815549698880648,0.21844503011193517,0.22340711550210016,0.15347564220428467,0.0018106405382870847,0.000277889219414722
0,1,1,Attribute Recognition,3,19,11,1,14,5450,26978,26924,5372,64,21474,32,0.01195870153605938,0.10046985745429993,0.14378541707992554,0.11242854595184326,0.2562139630317688,0.04667466751033357,0.4388072555493944,0.5611927444467026,0.8936329879819022,0.10636701201809784,0.12696057483356074,0.09877651929855347,0.0006303141728892879,6.226024006255052e-05
0,1,1,Attribute Recognition,3,19,11,2,14,5450,26978,26924,5372,64,21474,32,0.0019951292779296637,0.00740721495822072,0.027983319014310837,0.00940234400331974,0.03738566115498543,0.05336616275435975,0.25149599372042747,0.748504056075272,0.7878051425067628,0.2121948574932372,0.3536782522239678,0.24389076232910156,0.004005061476464076,0.0009767974966697407
0,1,1,Attribute Recognition,3,19,11,3,14,5450,26978,26924,5372,64,21474,32,0.02834562212228775,0.08556035161018372,0.19098344445228577,0.11390597373247147,0.30488941073417664,0.0929701758219095,0.3735976708991342,0.6264023535345796,0.7511489415856831,0.24885105841431687,0.17609653474159176,0.15876615047454834,0.004074121292541632,0.0006468325541832262
0,1,1,Attribute Recognition,3,19,12,0,14,5450,26978,26924,5372,64,21474,32,0.0021954094991087914,0.02908630110323429,0.07118751853704453,0.03128170967102051,0.10246922820806503,0.02142506133284775,0.30527906004324856,0.6947209399469924,0.9298181399992383,0.07018186000076165,0.20861806894404242,0.17467033863067627,0.00031368869600621356,5.4792110756020586e-05
0,1,1,Attribute Recognition,3,19,12,1,14,5450,26978,26924,5372,64,21474,32,0.027177292853593826,0.045737218111753464,0.2464236319065094,0.07291451096534729,0.3193381428718567,0.08510506326960875,0.22833010272242343,0.7716698972744451,0.6272718215563821,0.37272817844361794,0.1383331523910462,0.14347684383392334,0.004388073564205121,0.0006295869455032255
0,1,1,Attribute Recognition,3,19,12,2,14,5450,26978,26924,5372,64,21474,32,0.013622216880321503,0.09946096688508987,0.12727758288383484,0.11308317631483078,0.24036076664924622,0.05667404489578561,0.4704726894109985,0.5295272795873505,0.8795381428560571,0.12046185714394286,0.1826334691988797,0.13812339305877686,0.0012468497800733423,0.00017221912225831972
0,1,1,Attribute Recognition,3,19,12,3,14,5450,26978,26924,5372,64,21474,32,0.015633540228009224,0.04155103117227554,0.15968862175941467,0.05718456953763962,0.2168731987476349,0.07208608679272145,0.2636774385567067,0.7363225270841348,0.7266126423177761,0.2733873576822239,0.34467115194598247,0.23728793859481812,0.006792580805607008,0.0016117974971012158
0,1,1,Attribute Recognition,3,19,13,0,14,5450,26978,26924,5372,64,21474,32,0.011103578843176365,0.04818195849657059,0.10996636748313904,0.059285540133714676,0.1692519187927246,0.06560385797876139,0.35027987012642847,0.6497200638366782,0.8127101210022984,0.18728987899770155,0.18195490713006537,0.1732376217842102,0.0022356687759924757,0.00038730194185015266
0,1,1,Attribute Recognition,3,19,13,1,14,5450,26978,26924,5372,64,21474,32,0.007012640126049519,0.03473902866244316,0.07926349341869354,0.041751667857170105,0.12101515382528305,0.0579484461600251,0.3450118975769309,0.6549881639821413,0.8320393039255631,0.16796069607443687,0.13914090444397648,0.12349480390548706,0.001354266959730508,0.0001672449326275992
0,1,1,Attribute Recognition,3,19,13,2,14,5450,26978,26924,5372,64,21474,32,0.03092135116457939,0.06303153932094574,0.15269391238689423,0.09395288676023483,0.24664679169654846,0.12536693038560506,0.3809207738466953,0.6190792563567407,0.6708845411118617,0.3291154588881383,0.14273152263402727,0.14502465724945068,0.005889130431299896,0.0008540691222965771
0,1,1,Attribute Recognition,3,19,13,3,14,5450,26978,26924,5372,64,21474,32,0.014824535697698593,0.03239760547876358,0.1260511875152588,0.04722214117646217,0.17327332496643066,0.08555578708081632,0.27252978024943125,0.7274702412443,0.6860681170091895,0.31393188299081054,0.1508534448667424,0.1321028470993042,0.004051725811400063,0.0005352445153516868
0,1,1,Attribute Recognition,3,19,14,0,14,5450,26978,26924,5372,64,21474,32,0.06517749279737473,0.14968493580818176,0.11332492530345917,0.2148624211549759,0.32818734645843506,0.19859843318313572,0.654694409985528,0.345305590011425,0.6966547942765683,0.3033452057234317,0.3702256522166912,0.2668708562850952,0.022303830716651186,0.005952242401790511
0,1,1,Attribute Recognition,3,19,14,1,14,5450,26978,26924,5372,64,21474,32,0.11550652235746384,0.11317743360996246,0.21276167035102844,0.2286839634180069,0.44144561886787415,0.26165515619665397,0.5180342801996062,0.48196575355350085,0.494907609251956,0.505092390748044,0.5369631780800384,0.3629496097564697,0.07096506886208481,0.025756744049834683
0,1,1,Attribute Recognition,3,19,14,2,14,5450,26978,26924,5372,64,21474,32,0.05578809976577759,0.0744166225194931,0.1389172375202179,0.1302047222852707,0.2691219449043274,0.2072967322876732,0.48381309941511663,0.5161869559507184,0.5715355112534185,0.4284644887465815,0.353450508236993,0.25702208280563354,0.03139322263275801,0.008068751467052418
0,1,1,Attribute Recognition,3,19,14,3,14,5450,26978,26924,5372,64,21474,32,0.05100954696536064,0.08821301907300949,0.22461238503456116,0.13922256231307983,0.3638349771499634,0.14019967888957424,0.38265304617844165,0.6173468719071624,0.6336115181819804,0.36638848181801964,0.23297366179113502,0.19589567184448242,0.011967285638240985,0.0023443394602580435
0,1,1,Attribute Recognition,3,19,15,0,14,5450,26978,26924,5372,64,21474,32,0.03688888996839523,0.02924221009016037,0.27226537466049194,0.0661311075091362,0.33839648962020874,0.10901085294852672,0.19542492176311124,0.8045750562166232,0.4421853979336168,0.5578146020663832,0.23021318006147296,0.18706673383712769,0.013998767498686051,0.0026187037137245374
0,1,1,Attribute Recognition,3,19,15,1,14,5450,26978,26924,5372,64,21474,32,0.004737718030810356,0.019526218995451927,0.12410672008991241,0.024263937026262283,0.1483706533908844,0.031931638248548014,0.16353595857110026,0.8364640665301594,0.8047424032428379,0.19525759675716214,0.19251258231004767,0.15230309963226318,0.0012002957262804452,0.00018280875958787035
0,1,1,Attribute Recognition,3,19,15,2,14,5450,26978,26924,5372,64,21474,32,0.05930788442492485,0.12502674758434296,0.19561082124710083,0.1843346357345581,0.37994545698165894,0.1560957851580042,0.48516078386211975,0.5148392161352483,0.6782596612158294,0.32174033878417063,0.327137788957395,0.2298944592475891,0.01642961571128522,0.0037770776195916096
0,1,1,Attribute Recognition,3,19,15,3,14,5450,26978,26924,5372,64,21474,32,0.02200300432741642,0.055244602262973785,0.19036760926246643,0.07724761217832565,0.2676152288913727,0.0822188050302078,0.28865178001283504,0.7113481921427832,0.7151625882587385,0.28483741174126154,0.16334938882786476,0.11718910932540894,0.003825477968298328,0.00044830435584885603
0,1,1,Attribute Recognition,3,19,16,0,14,5450,26978,26924,5372,64,21474,32,0.10311359167098999,0.07572665065526962,0.36357635259628296,0.1788402497768402,0.5424165725708008,0.19010037097887647,0.3297101505009174,0.6702899044408449,0.42343180994960106,0.5765681900503989,0.353146158373739,0.26051920652389526,0.038706876677990464,0.010083884799168342
0,1,1,Attribute Recognition,3,19,16,1,14,5450,26978,26924,5372,64,21474,32,0.044957954436540604,0.2571778893470764,0.0999673455953598,0.3021358251571655,0.4021031856536865,0.1118070088485921,0.7513887875950086,0.2486111753444515,0.8511995861875896,0.14880041381241038,0.21627269818347747,0.18211102485656738,0.0035981135640675054,0.0006552561487026497
0,1,1,Attribute Recognition,3,19,16,2,14,5450,26978,26924,5372,64,21474,32,0.08713696897029877,0.10124808549880981,0.21225762367248535,0.1883850395679474,0.4006426930427551,0.21749296937953225,0.4702071018361826,0.5297928237750344,0.537452898226315,0.46254710177368497,0.5268924525856981,0.37901097536087036,0.05300577202293135,0.020089769354167147
0,1,1,Attribute Recognition,3,19,16,3,14,5450,26978,26924,5372,64,21474,32,0.009519373998045921,0.05181903764605522,0.13237515091896057,0.06133841350674629,0.19371356070041656,0.049141495120823046,0.31664491264651945,0.6833551065792398,0.8448056394466595,0.15519436055334046,0.2862132447957149,0.2203332781791687,0.0021828004205971864,0.0004809435722810463
0,1,1,Attribute Recognition,3,19,17,0,14,5450,26978,26924,5372,64,21474,32,0.007432759273797274,0.032041508704423904,0.17841346561908722,0.03947427123785019,0.2178877294063568,0.03411279420834752,0.18116794068770248,0.8188320935022935,0.8117061493180644,0.1882938506819356,0.1744527174734871,0.14155393838882446,0.0011205498201238657,0.00015861824019942203
0,1,1,Attribute Recognition,3,19,17,1,14,5450,26978,26924,5372,64,21474,32,0.027007121592760086,0.12463308125734329,0.12095839530229568,0.15164020657539368,0.27259859442710876,0.09907285710485407,0.5562765534192257,0.44372347390879713,0.8218999701411995,0.17810002985880047,0.22550879563459594,0.16404807567596436,0.003979075369239291,0.0006527596572933331
0,1,1,Attribute Recognition,3,19,17,2,14,5450,26978,26924,5372,64,21474,32,0.046779949218034744,0.13216166198253632,0.14761903882026672,0.17894162237644196,0.3265606462955475,0.14325041840943137,0.5479583177145795,0.4520417279129675,0.7385741798169653,0.26142582018303473,0.25326287764351285,0.19683927297592163,0.00948453220444964,0.0018669284236405824
0,1,1,Attribute Recognition,3,19,17,3,14,5450,26978,26924,5372,64,21474,32,0.037959374487400055,0.05769123509526253,0.24476610124111176,0.09565061330795288,0.34041672945022583,0.11150854585963818,0.2809809419829277,0.7190190142408419,0.6031454801959187,0.39685451980408126,0.3615398362280981,0.2383919358253479,0.015999103216728726,0.0038140571873055114
0,1,1,Attribute Recognition,3,19,18,0,14,5450,26978,26924,5372,64,21474,32,0.00538603775203228,0.022917715832591057,0.07151208817958832,0.028303753584623337,0.09981583058834076,0.05395975488288377,0.2835597661965042,0.7164403457583914,0.8097058845308747,0.19029411546912534,0.2688371897895077,0.16951847076416016,0.0027604804376107576,0.0004679524223581552
0,1,1,Attribute Recognition,3,19,18,1,14,5450,26978,26924,5372,64,21474,32,0.01374197006225586,0.04160039871931076,0.16302746534347534,0.05534236878156662,0.21836984157562256,0.06292979819483918,0.25343412067342574,0.7465658452029034,0.7516916900097578,0.24830830999024223,0.4074501088394988,0.2754591107368469,0.006366812075031642,0.001753796392416835
0,1,1,Attribute Recognition,3,19,18,2,14,5450,26978,26924,5372,64,21474,32,0.03879457712173462,0.043560661375522614,0.22099396586418152,0.08235523849725723,0.30334919691085815,0.12788752209226012,0.271486588181694,0.7285134363760787,0.5289361329023948,0.47106386709760517,0.3752141380988453,0.2477736473083496,0.022604096878693504,0.00560069952774517
0,1,1,Attribute Recognition,3,19,18,3,14,5450,26978,26924,5372,64,21474,32,0.01845387928187847,0.07244943082332611,0.1741853952407837,0.09090330451726913,0.2650887072086334,0.06961397743467457,0.34291654847968445,0.6570834234105531,0.7969944679928077,0.2030055320071923,0.19031918823687818,0.13902968168258667,0.002689595054962972,0.0003739335443465612
0,1,1,Attribute Recognition,3,19,19,0,14,5450,26978,26924,5372,64,21474,32,0.029829997569322586,0.145324245095253,0.09239053726196289,0.17515423893928528,0.26754477620124817,0.1114953466584332,0.6546726175168487,0.3453273824794137,0.8296929950110877,0.17030700498891227,0.18978034334729116,0.17714929580688477,0.0036036323894695055,0.0006383809401414044
0,1,1,Attribute Recognition,3,19,19,1,14,5450,26978,26924,5372,64,21474,32,0.005402122624218464,0.034628115594387054,0.06746817380189896,0.040030233561992645,0.1074984073638916,0.05025304799057672,0.3723797825777492,0.6276202174129484,0.8650490519845538,0.13495094801544616,0.1387391420460582,0.10524207353591919,0.0009408867494475372,9.902087247432968e-05
0,1,1,Attribute Recognition,3,19,19,2,14,5450,26978,26924,5372,64,21474,32,0.09950751066207886,0.09927832335233688,0.22787684202194214,0.19878584146499634,0.4266626536846161,0.23322292167479086,0.4659086980025923,0.534091371844914,0.49942351336586066,0.5005764866341393,0.4697314369458125,0.3090518116950989,0.054839224406871695,0.01694816165489778
